k		corr_k
0		1.000000
10		0.982071
20		0.964254
30		0.946725
40		0.929710
50		0.913073
60		0.896902
70		0.881021
80		0.865449
90		0.850283
100		0.835548
110		0.820968
120		0.806707
130		0.792651
140		0.778913
150		0.765480
160		0.752361
170		0.739385
180		0.726703
190		0.714206
200		0.702070
210		0.690036
220		0.678146
230		0.666569
240		0.655110
250		0.643827
260		0.632768
270		0.621882
280		0.611165
290		0.600570
300		0.590079
310		0.579917
320		0.569887
330		0.560047
340		0.550398
350		0.541071
360		0.532045
370		0.523118
380		0.514448
390		0.505917
400		0.497509
410		0.489300
420		0.481303
430		0.473677
440		0.466158
450		0.458848
460		0.451649
470		0.444541
480		0.437622
490		0.430799
500		0.424025
510		0.417327
520		0.410785
530		0.404199
540		0.397503
550		0.390841
560		0.384327
570		0.378132
580		0.372033
590		0.366060
600		0.360241
610		0.354555
620		0.348750
630		0.342976
640		0.337167
650		0.331638
660		0.326463
670		0.321327
680		0.316240
690		0.311337
700		0.306556
710		0.301764
720		0.297076
730		0.292603
740		0.288306
750		0.283991
760		0.279750
770		0.275611
780		0.271511
790		0.267609
800		0.263631
810		0.259672
820		0.255755
830		0.251855
840		0.248031
850		0.244222
860		0.240563
870		0.237034
880		0.233653
890		0.230279
900		0.226926
910		0.223766
920		0.220731
930		0.217788
940		0.214947
950		0.212054
960		0.209403
970		0.207027
980		0.204617
990		0.202243
1000		0.200103
1010		0.198056
1020		0.195961
1030		0.193870
1040		0.191888
1050		0.189962
1060		0.188067
1070		0.186166
1080		0.184178
1090		0.182266
1100		0.180278
1110		0.178372
1120		0.176505
1130		0.174776
1140		0.173180
1150		0.171750
1160		0.170319
1170		0.168805
1180		0.167278
1190		0.165778
1200		0.164334
1210		0.162911
1220		0.161449
1230		0.160064
1240		0.158543
1250		0.156917
1260		0.155308
1270		0.153846
1280		0.152486
1290		0.151303
1300		0.150138
1310		0.149015
1320		0.147836
1330		0.146466
1340		0.145038
1350		0.143760
1360		0.142450
1370		0.141209
1380		0.139890
1390		0.138374
1400		0.136735
1410		0.134991
1420		0.133392
1430		0.131671
1440		0.129887
1450		0.128004
1460		0.125966
1470		0.124044
1480		0.122268
1490		0.120598
1500		0.118913
1510		0.117216
1520		0.115492
1530		0.113849
1540		0.112115
1550		0.110306
1560		0.108420
1570		0.106408
1580		0.104390
1590		0.102411
1600		0.100339
1610		0.098340
1620		0.096379
1630		0.094299
1640		0.092366
1650		0.090517
1660		0.088667
1670		0.086845
1680		0.085126
1690		0.083338
1700		0.081635
1710		0.080063
1720		0.078571
1730		0.077217
1740		0.076184
1750		0.075160
1760		0.073922
1770		0.072648
1780		0.071382
1790		0.070173
1800		0.068904
1810		0.067645
1820		0.066519
1830		0.065319
1840		0.064162
1850		0.062857
1860		0.061339
1870		0.059879
