k		corr_k
0		1.000000
10		0.972327
20		0.946631
30		0.921625
40		0.897549
50		0.874085
60		0.851166
70		0.828632
80		0.806590
90		0.784877
100		0.763659
110		0.742946
120		0.723075
130		0.704013
140		0.685369
150		0.667280
160		0.649910
170		0.633326
180		0.617294
190		0.601833
200		0.586655
210		0.571730
220		0.556963
230		0.542416
240		0.527927
250		0.513617
260		0.499469
270		0.485718
280		0.472425
290		0.459590
300		0.447023
310		0.434928
320		0.423143
330		0.411784
340		0.400965
350		0.390666
360		0.380627
370		0.370989
380		0.361793
390		0.352937
400		0.344070
410		0.335268
420		0.326441
430		0.317727
440		0.309310
450		0.301143
460		0.293229
470		0.285578
480		0.278139
490		0.271014
500		0.264179
510		0.257474
520		0.250847
530		0.244372
540		0.238049
550		0.231884
560		0.226031
570		0.220576
580		0.215266
590		0.210196
600		0.205188
610		0.200236
620		0.195432
630		0.190517
640		0.185643
650		0.180743
660		0.176023
670		0.171607
680		0.167332
690		0.163161
700		0.159293
710		0.155522
720		0.151820
730		0.148211
740		0.144492
750		0.140901
760		0.137489
770		0.134227
780		0.130994
790		0.127851
800		0.124919
810		0.122166
820		0.119194
830		0.116244
840		0.113427
850		0.110893
860		0.108448
870		0.106159
880		0.103976
890		0.101799
900		0.099520
910		0.097431
920		0.095463
930		0.093546
940		0.091630
950		0.089920
960		0.088350
970		0.086802
980		0.085277
990		0.083743
1000		0.082308
1010		0.081135
1020		0.079827
1030		0.078343
1040		0.076933
1050		0.075722
1060		0.074696
1070		0.073817
1080		0.072862
1090		0.071754
1100		0.070460
1110		0.068944
1120		0.067549
1130		0.066296
1140		0.065052
1150		0.063816
1160		0.062515
1170		0.061169
1180		0.059881
1190		0.058519
1200		0.057264
1210		0.056212
1220		0.055085
1230		0.053885
1240		0.052812
1250		0.051840
1260		0.050798
1270		0.049655
1280		0.048511
1290		0.047214
1300		0.045977
1310		0.044668
1320		0.043168
1330		0.042084
1340		0.041303
1350		0.040660
1360		0.039940
1370		0.039007
1380		0.037900
1390		0.036509
1400		0.034798
1410		0.033078
1420		0.031228
1430		0.029300
1440		0.027425
1450		0.025783
1460		0.024176
1470		0.022491
1480		0.020636
1490		0.018783
1500		0.017322
1510		0.016053
1520		0.014878
1530		0.013601
1540		0.012571
1550		0.011899
1560		0.011300
1570		0.010793
1580		0.010117
1590		0.009462
1600		0.008845
1610		0.007763
1620		0.006536
1630		0.005182
1640		0.003971
1650		0.003112
1660		0.002478
1670		0.001952
1680		0.001360
1690		0.000675
1700		0.000089
1710		-0.000489
1720		-0.001010
