k		corr_k
0		1.000000
10		0.999932
20		0.999355
30		0.998851
40		0.998354
50		0.997903
60		0.997387
70		0.996911
80		0.996420
90		0.995966
100		0.995502
110		0.995033
120		0.994621
130		0.994158
140		0.993730
150		0.993324
160		0.992928
170		0.992563
180		0.992132
190		0.991687
200		0.991354
210		0.990991
220		0.990637
230		0.990325
240		0.989988
250		0.989666
260		0.989370
270		0.989103
280		0.988865
290		0.988539
300		0.988255
310		0.987945
320		0.987670
330		0.987420
340		0.987148
350		0.986873
360		0.986610
370		0.986361
380		0.986073
390		0.985872
400		0.985594
410		0.985338
420		0.985187
430		0.984915
440		0.984704
450		0.984471
460		0.984227
470		0.984014
480		0.983787
490		0.983592
500		0.983390
510		0.983219
520		0.983014
530		0.982836
540		0.982664
550		0.982513
560		0.982312
570		0.982146
580		0.982056
590		0.981882
600		0.981749
610		0.981536
620		0.981364
630		0.981173
640		0.981012
650		0.980883
660		0.980723
670		0.980625
680		0.980476
690		0.980306
700		0.980221
710		0.980106
720		0.980029
730		0.979820
740		0.979720
750		0.979646
760		0.979568
770		0.979434
780		0.979315
790		0.979154
800		0.979057
810		0.978943
820		0.978864
830		0.978770
840		0.978667
850		0.978541
860		0.978471
870		0.978347
880		0.978257
890		0.978177
900		0.978049
910		0.977971
920		0.977819
930		0.977739
940		0.977695
950		0.977596
960		0.977503
970		0.977426
980		0.977288
990		0.977241
1000		0.977130
1010		0.977080
1020		0.976959
1030		0.976880
1040		0.976787
1050		0.976641
1060		0.976593
1070		0.976517
1080		0.976451
1090		0.976361
1100		0.976261
1110		0.976210
1120		0.976137
1130		0.976026
1140		0.975922
1150		0.975860
1160		0.975800
1170		0.975745
1180		0.975603
1190		0.975547
1200		0.975474
1210		0.975412
1220		0.975359
1230		0.975349
1240		0.975274
1250		0.975191
1260		0.975098
1270		0.974997
1280		0.974940
1290		0.974897
1300		0.974853
1310		0.974805
1320		0.974723
1330		0.974654
1340		0.974559
1350		0.974542
1360		0.974448
1370		0.974451
1380		0.974350
1390		0.974284
1400		0.974265
1410		0.974214
1420		0.974088
1430		0.974030
1440		0.973982
1450		0.973939
1460		0.973853
1470		0.973792
1480		0.973734
1490		0.973673
1500		0.973597
1510		0.973575
1520		0.973546
1530		0.973482
1540		0.973423
1550		0.973404
1560		0.973359
1570		0.973297
1580		0.973239
1590		0.973264
1600		0.973206
1610		0.973190
1620		0.973133
1630		0.973084
1640		0.972975
1650		0.972945
1660		0.972946
1670		0.972864
1680		0.972852
1690		0.972744
1700		0.972744
1710		0.972716
1720		0.972653
1730		0.972643
1740		0.972590
1750		0.972523
1760		0.972558
1770		0.972466
1780		0.972399
1790		0.972383
1800		0.972286
1810		0.972250
1820		0.972193
1830		0.972196
1840		0.972195
1850		0.972110
1860		0.972055
1870		0.972019
1880		0.971945
1890		0.971897
1900		0.971891
1910		0.971838
1920		0.971805
1930		0.971806
1940		0.971714
1950		0.971681
1960		0.971658
1970		0.971621
1980		0.971615
1990		0.971544
2000		0.971476
2010		0.971410
2020		0.971375
2030		0.971337
2040		0.971233
2050		0.971165
2060		0.971177
2070		0.971157
2080		0.971088
2090		0.970988
2100		0.970958
2110		0.970941
2120		0.970848
