k		corr_k
0		1.000000
10		0.984075
20		0.968186
30		0.952478
40		0.937069
50		0.922069
60		0.907321
70		0.892920
80		0.878694
90		0.864580
100		0.850557
110		0.836692
120		0.823079
130		0.809776
140		0.796700
150		0.784002
160		0.771470
170		0.759185
180		0.747065
190		0.735087
200		0.723360
210		0.711873
220		0.700455
230		0.689211
240		0.678148
250		0.667276
260		0.656559
270		0.646018
280		0.635835
290		0.625854
300		0.615849
310		0.606155
320		0.596726
330		0.587582
340		0.578490
350		0.569524
360		0.560786
370		0.552075
380		0.543470
390		0.535185
400		0.526974
410		0.518775
420		0.510624
430		0.502635
440		0.494724
450		0.487122
460		0.479714
470		0.472615
480		0.465707
490		0.458966
500		0.452230
510		0.445501
520		0.438902
530		0.432451
540		0.426157
550		0.420046
560		0.414033
570		0.408228
580		0.402480
590		0.396817
600		0.391212
610		0.385442
620		0.379673
630		0.373998
640		0.368505
650		0.363106
660		0.357701
670		0.352335
680		0.347065
690		0.341862
700		0.336812
710		0.331758
720		0.326836
730		0.321937
740		0.317232
750		0.312631
760		0.308194
770		0.303896
780		0.299735
790		0.295757
800		0.291941
810		0.288249
820		0.284506
830		0.280872
840		0.277399
850		0.273975
860		0.270589
870		0.267332
880		0.264197
890		0.261261
900		0.258287
910		0.255329
920		0.252342
930		0.249425
940		0.246369
950		0.243364
960		0.240376
970		0.237431
980		0.234456
990		0.231498
1000		0.228633
1010		0.225734
1020		0.222687
1030		0.219697
1040		0.216876
1050		0.214096
1060		0.211329
1070		0.208513
1080		0.205615
1090		0.202605
1100		0.199632
1110		0.196696
1120		0.193717
1130		0.190705
1140		0.187718
1150		0.184774
1160		0.181856
1170		0.178897
1180		0.175957
1190		0.173043
1200		0.170257
1210		0.167499
1220		0.164610
1230		0.161686
1240		0.158784
1250		0.155991
1260		0.153317
1270		0.150781
1280		0.148334
1290		0.145866
1300		0.143430
1310		0.141012
1320		0.138622
1330		0.136435
1340		0.134371
1350		0.132266
1360		0.130097
1370		0.127962
1380		0.125822
1390		0.123743
1400		0.121775
1410		0.119716
1420		0.117648
1430		0.115632
1440		0.113608
1450		0.111696
1460		0.109736
1470		0.107712
1480		0.105756
1490		0.103823
1500		0.101895
1510		0.100046
1520		0.098048
1530		0.095930
1540		0.093952
1550		0.092072
1560		0.090328
1570		0.088749
1580		0.087197
1590		0.085563
1600		0.084032
1610		0.082555
1620		0.081063
1630		0.079531
1640		0.078024
1650		0.076675
1660		0.075409
1670		0.074096
1680		0.072725
1690		0.071468
1700		0.070309
1710		0.069168
1720		0.067967
1730		0.066828
1740		0.065641
1750		0.064314
1760		0.063114
1770		0.062016
1780		0.060931
1790		0.059727
1800		0.058673
1810		0.057734
1820		0.056736
1830		0.055723
1840		0.054751
1850		0.053998
1860		0.053148
1870		0.052339
1880		0.051606
1890		0.050788
1900		0.049987
1910		0.049103
1920		0.048195
1930		0.047311
