k		corr_k
0		1.000000
10		0.984626
20		0.969561
30		0.954466
40		0.939526
50		0.924951
60		0.910748
70		0.896980
80		0.883535
90		0.870411
100		0.857545
110		0.844796
120		0.832260
130		0.819942
140		0.807767
150		0.795837
160		0.784212
170		0.772975
180		0.761986
190		0.751175
200		0.740594
210		0.730339
220		0.720233
230		0.710261
240		0.700371
250		0.690764
260		0.681347
270		0.672128
280		0.663047
290		0.654077
300		0.645505
310		0.637086
320		0.628759
330		0.620591
340		0.612575
350		0.604651
360		0.596793
370		0.588988
380		0.581325
390		0.573973
400		0.566626
410		0.559260
420		0.551941
430		0.544821
440		0.537862
450		0.531125
460		0.524619
470		0.518238
480		0.511885
490		0.505621
500		0.499469
510		0.493459
520		0.487551
530		0.481785
540		0.476036
550		0.470184
560		0.464417
570		0.458782
580		0.453199
590		0.447718
600		0.442194
610		0.436596
620		0.431081
630		0.425607
640		0.420162
650		0.414857
660		0.409578
670		0.404388
680		0.399385
690		0.394482
700		0.389748
710		0.385085
720		0.380328
730		0.375568
740		0.370788
750		0.365914
760		0.361124
770		0.356353
780		0.351634
790		0.347066
800		0.342654
810		0.338377
820		0.334161
830		0.330101
840		0.326085
850		0.322072
860		0.318018
870		0.314007
880		0.309919
890		0.305905
900		0.301869
910		0.297906
920		0.293991
930		0.290112
940		0.286153
950		0.282211
960		0.278432
970		0.274777
980		0.271234
990		0.267670
1000		0.264120
1010		0.260751
1020		0.257402
1030		0.254139
1040		0.250893
1050		0.247670
1060		0.244440
1070		0.241250
1080		0.238118
1090		0.234999
1100		0.231991
1110		0.229011
1120		0.226009
1130		0.223243
1140		0.220578
1150		0.217970
1160		0.215378
1170		0.212778
1180		0.210094
1190		0.207443
1200		0.204804
1210		0.202231
1220		0.199780
1230		0.197476
1240		0.195284
1250		0.193143
1260		0.190991
1270		0.188872
1280		0.186701
1290		0.184524
1300		0.182472
1310		0.180463
1320		0.178697
1330		0.177067
1340		0.175426
1350		0.173783
1360		0.172142
1370		0.170562
1380		0.169054
1390		0.167589
1400		0.166143
1410		0.164700
1420		0.163295
1430		0.161907
1440		0.160603
1450		0.159294
1460		0.158001
1470		0.156626
1480		0.155238
1490		0.153784
1500		0.152308
1510		0.150814
1520		0.149464
1530		0.148183
1540		0.146804
1550		0.145402
1560		0.144009
1570		0.142626
1580		0.141313
1590		0.140019
1600		0.138698
1610		0.137504
1620		0.136408
1630		0.135335
1640		0.134260
1650		0.133187
1660		0.132048
1670		0.130855
1680		0.129665
1690		0.128504
1700		0.127414
1710		0.126322
1720		0.125283
1730		0.124149
1740		0.123107
1750		0.122075
1760		0.121008
1770		0.119877
1780		0.118802
1790		0.117741
1800		0.116679
1810		0.115666
1820		0.114597
1830		0.113300
1840		0.111993
1850		0.110580
1860		0.109278
1870		0.108033
1880		0.106774
1890		0.105501
1900		0.104152
1910		0.102814
1920		0.101516
1930		0.100380
1940		0.099361
1950		0.098474
1960		0.097611
1970		0.096803
1980		0.096006
1990		0.095251
2000		0.094586
2010		0.093967
2020		0.093345
2030		0.092820
2040		0.092381
2050		0.091923
2060		0.091532
2070		0.091010
2080		0.090436
2090		0.089810
2100		0.089193
2110		0.088448
2120		0.087694
2130		0.087007
2140		0.086337
2150		0.085821
2160		0.085317
2170		0.084799
2180		0.084329
2190		0.083801
2200		0.083292
2210		0.082686
2220		0.082137
2230		0.081534
2240		0.080886
2250		0.080290
2260		0.079730
2270		0.079275
2280		0.078834
2290		0.078389
2300		0.077989
2310		0.077618
2320		0.077242
2330		0.076974
2340		0.076686
2350		0.076271
2360		0.075905
2370		0.075419
2380		0.074910
2390		0.074430
2400		0.074020
2410		0.073707
2420		0.073416
2430		0.073201
2440		0.072982
2450		0.072721
2460		0.072453
2470		0.072132
2480		0.071717
2490		0.071256
2500		0.070822
2510		0.070345
2520		0.069869
2530		0.069347
2540		0.069011
2550		0.068760
2560		0.068507
2570		0.068282
2580		0.068055
2590		0.067901
2600		0.067728
2610		0.067405
2620		0.067121
2630		0.066919
2640		0.066667
2650		0.066447
2660		0.066217
2670		0.066043
2680		0.065921
2690		0.065839
2700		0.065672
2710		0.065460
2720		0.065266
2730		0.064992
2740		0.064729
2750		0.064459
2760		0.064196
2770		0.064052
2780		0.063881
2790		0.063651
2800		0.063380
2810		0.063100
2820		0.062777
2830		0.062398
2840		0.061999
2850		0.061565
2860		0.061033
2870		0.060376
2880		0.059671
2890		0.059039
2900		0.058514
2910		0.058069
2920		0.057632
2930		0.057345
2940		0.057138
2950		0.056778
2960		0.056496
2970		0.056182
2980		0.055988
2990		0.055695
3000		0.055390
3010		0.055024
3020		0.054687
3030		0.054444
3040		0.054192
3050		0.053946
3060		0.053739
3070		0.053664
3080		0.053534
3090		0.053289
3100		0.053077
3110		0.052818
3120		0.052645
3130		0.052637
3140		0.052523
3150		0.052317
3160		0.052052
3170		0.051800
3180		0.051527
3190		0.051171
3200		0.050860
3210		0.050517
3220		0.050076
3230		0.049809
3240		0.049648
3250		0.049450
3260		0.049260
3270		0.049006
3280		0.048626
3290		0.048086
3300		0.047527
3310		0.047022
3320		0.046635
3330		0.046328
3340		0.046118
3350		0.045982
3360		0.045833
3370		0.045589
3380		0.045349
3390		0.045035
3400		0.044733
3410		0.044374
3420		0.043994
3430		0.043621
3440		0.043200
3450		0.042702
3460		0.042092
3470		0.041506
3480		0.040939
3490		0.040341
3500		0.039833
3510		0.039234
3520		0.038574
3530		0.037926
3540		0.037332
3550		0.036771
3560		0.036335
3570		0.035913
3580		0.035451
3590		0.034963
3600		0.034566
3610		0.034076
3620		0.033533
3630		0.032889
3640		0.032147
3650		0.031359
3660		0.030476
3670		0.029604
3680		0.028838
3690		0.028211
3700		0.027742
3710		0.027217
3720		0.026728
3730		0.026298
3740		0.025853
3750		0.025383
3760		0.024882
3770		0.024402
3780		0.023964
3790		0.023584
3800		0.023224
3810		0.022822
3820		0.022424
3830		0.021875
3840		0.021172
3850		0.020492
3860		0.019954
3870		0.019422
3880		0.019007
3890		0.018624
3900		0.018199
3910		0.017679
3920		0.017124
3930		0.016651
3940		0.016227
3950		0.015795
3960		0.015429
3970		0.015041
3980		0.014635
3990		0.014242
4000		0.013812
4010		0.013359
4020		0.012884
4030		0.012392
4040		0.011829
4050		0.011221
4060		0.010504
4070		0.009734
4080		0.008936
4090		0.008153
4100		0.007370
4110		0.006713
4120		0.006205
4130		0.005758
4140		0.005194
4150		0.004447
4160		0.003534
4170		0.002629
4180		0.001778
4190		0.001008
4200		0.000201
4210		-0.000642
4220		-0.001628
4230		-0.002619
4240		-0.003578
4250		-0.004547
4260		-0.005501
4270		-0.006464
4280		-0.007347
4290		-0.008085
4300		-0.008781
4310		-0.009460
4320		-0.010264
4330		-0.011263
4340		-0.012351
4350		-0.013328
4360		-0.014392
4370		-0.015338
4380		-0.016316
4390		-0.017319
4400		-0.018306
4410		-0.019241
4420		-0.020006
4430		-0.020685
4440		-0.021291
4450		-0.021937
4460		-0.022519
4470		-0.023126
4480		-0.023612
4490		-0.024132
4500		-0.024674
4510		-0.025220
4520		-0.025710
4530		-0.026198
4540		-0.026640
4550		-0.027121
4560		-0.027659
4570		-0.028287
4580		-0.028887
4590		-0.029501
4600		-0.030132
4610		-0.030727
4620		-0.031214
4630		-0.031608
4640		-0.031933
4650		-0.032172
4660		-0.032377
4670		-0.032532
4680		-0.032707
4690		-0.032793
4700		-0.032797
4710		-0.032818
4720		-0.032789
4730		-0.032795
4740		-0.032722
4750		-0.032676
4760		-0.032685
4770		-0.032664
4780		-0.032694
4790		-0.032687
4800		-0.032666
4810		-0.032640
4820		-0.032637
4830		-0.032608
4840		-0.032448
4850		-0.032348
4860		-0.032304
4870		-0.032242
4880		-0.032145
4890		-0.032072
4900		-0.032010
4910		-0.031987
4920		-0.032025
4930		-0.032189
4940		-0.032362
4950		-0.032383
4960		-0.032325
4970		-0.032330
4980		-0.032452
4990		-0.032638
5000		-0.032801
5010		-0.033031
5020		-0.033257
5030		-0.033337
5040		-0.033359
5050		-0.033201
5060		-0.033001
5070		-0.032987
5080		-0.033046
5090		-0.033131
5100		-0.033222
5110		-0.033380
5120		-0.033511
5130		-0.033587
5140		-0.033671
5150		-0.033929
5160		-0.034187
5170		-0.034486
5180		-0.034713
5190		-0.034818
5200		-0.034870
5210		-0.034922
5220		-0.034993
5230		-0.034997
5240		-0.035049
5250		-0.035119
5260		-0.035189
5270		-0.035202
5280		-0.035280
5290		-0.035268
5300		-0.035107
5310		-0.034929
5320		-0.034669
5330		-0.034400
5340		-0.034201
5350		-0.034081
5360		-0.034095
5370		-0.034270
5380		-0.034454
5390		-0.034713
5400		-0.034919
5410		-0.035123
5420		-0.035514
5430		-0.035986
5440		-0.036433
5450		-0.036794
5460		-0.037212
5470		-0.037665
5480		-0.038045
5490		-0.038422
5500		-0.038690
5510		-0.038790
5520		-0.038862
5530		-0.038967
5540		-0.039080
5550		-0.039153
5560		-0.039217
5570		-0.039283
5580		-0.039526
5590		-0.039745
5600		-0.040050
5610		-0.040148
5620		-0.040182
5630		-0.040199
5640		-0.040195
5650		-0.040282
5660		-0.040448
5670		-0.040699
5680		-0.040840
5690		-0.041001
5700		-0.041183
5710		-0.041418
5720		-0.041575
5730		-0.041706
5740		-0.041778
5750		-0.041733
5760		-0.041547
5770		-0.041318
5780		-0.041024
5790		-0.040677
5800		-0.040323
5810		-0.040037
5820		-0.039710
5830		-0.039412
5840		-0.039130
5850		-0.038899
5860		-0.038812
5870		-0.038798
5880		-0.038806
5890		-0.038750
5900		-0.038759
5910		-0.038774
5920		-0.038881
5930		-0.038909
5940		-0.038886
5950		-0.038875
5960		-0.038869
5970		-0.038635
5980		-0.038380
5990		-0.038092
6000		-0.037738
6010		-0.037435
6020		-0.037119
6030		-0.036940
6040		-0.036776
6050		-0.036607
6060		-0.036472
6070		-0.036319
6080		-0.036160
6090		-0.035801
6100		-0.035410
6110		-0.035023
6120		-0.034776
6130		-0.034703
6140		-0.034685
6150		-0.034655
6160		-0.034645
6170		-0.034544
6180		-0.034377
6190		-0.034315
6200		-0.034069
6210		-0.033772
6220		-0.033495
6230		-0.033256
6240		-0.033112
6250		-0.032954
6260		-0.032766
6270		-0.032615
6280		-0.032446
6290		-0.032189
6300		-0.031873
6310		-0.031570
6320		-0.031335
6330		-0.031115
6340		-0.030859
6350		-0.030484
6360		-0.030184
6370		-0.029976
6380		-0.029720
6390		-0.029489
6400		-0.029373
6410		-0.029111
6420		-0.028826
6430		-0.028537
6440		-0.028211
6450		-0.027942
6460		-0.027766
6470		-0.027572
6480		-0.027332
6490		-0.027069
6500		-0.026813
6510		-0.026579
6520		-0.026267
6530		-0.025899
6540		-0.025470
6550		-0.025001
6560		-0.024336
6570		-0.023664
6580		-0.023091
6590		-0.022612
6600		-0.022119
6610		-0.021661
6620		-0.021278
6630		-0.020884
6640		-0.020553
6650		-0.020127
6660		-0.019632
6670		-0.019251
6680		-0.018890
6690		-0.018545
6700		-0.018095
6710		-0.017648
6720		-0.017156
6730		-0.016694
6740		-0.016200
6750		-0.015781
6760		-0.015500
6770		-0.015228
6780		-0.014963
6790		-0.014735
6800		-0.014495
6810		-0.014292
6820		-0.013913
6830		-0.013377
6840		-0.012861
6850		-0.012331
6860		-0.011747
6870		-0.011124
6880		-0.010550
6890		-0.010043
6900		-0.009581
6910		-0.009121
6920		-0.008706
6930		-0.008446
6940		-0.008165
6950		-0.007896
6960		-0.007518
6970		-0.006996
6980		-0.006537
6990		-0.006112
7000		-0.005711
7010		-0.005222
7020		-0.004842
7030		-0.004542
7040		-0.004258
7050		-0.004091
7060		-0.003991
7070		-0.003899
7080		-0.003692
7090		-0.003502
7100		-0.003276
7110		-0.003002
7120		-0.002606
7130		-0.002084
7140		-0.001469
7150		-0.000847
7160		-0.000268
7170		0.000467
7180		0.001311
7190		0.002156
7200		0.002753
7210		0.003255
7220		0.003651
7230		0.004036
7240		0.004491
7250		0.004852
7260		0.005155
7270		0.005386
7280		0.005668
7290		0.005964
7300		0.006240
7310		0.006550
7320		0.006790
7330		0.007061
7340		0.007383
7350		0.007587
7360		0.007844
7370		0.008016
7380		0.008165
7390		0.008443
7400		0.008748
7410		0.009024
7420		0.009317
7430		0.009606
7440		0.009882
7450		0.010327
7460		0.010820
7470		0.011302
7480		0.011754
7490		0.012087
7500		0.012383
7510		0.012639
7520		0.012888
7530		0.013008
7540		0.013020
7550		0.013096
7560		0.013251
7570		0.013430
7580		0.013601
7590		0.013746
7600		0.013944
7610		0.014163
7620		0.014306
7630		0.014538
7640		0.014795
7650		0.014894
7660		0.015118
7670		0.015415
7680		0.015642
7690		0.015781
7700		0.015932
7710		0.016030
7720		0.016083
7730		0.016092
7740		0.016196
7750		0.016301
7760		0.016393
7770		0.016456
7780		0.016563
7790		0.016660
7800		0.016730
7810		0.016971
7820		0.017398
7830		0.017823
7840		0.018261
7850		0.018755
7860		0.019403
7870		0.020052
7880		0.020716
7890		0.021383
7900		0.022044
7910		0.022618
7920		0.023199
7930		0.023857
7940		0.024517
7950		0.025066
7960		0.025552
7970		0.026110
7980		0.026639
7990		0.027184
8000		0.027699
8010		0.028216
8020		0.028691
8030		0.029106
8040		0.029534
8050		0.030068
8060		0.030525
8070		0.030955
8080		0.031342
8090		0.031719
8100		0.032069
8110		0.032376
8120		0.032665
8130		0.032873
8140		0.033132
8150		0.033455
8160		0.033783
8170		0.034111
8180		0.034405
8190		0.034661
8200		0.034907
8210		0.035117
8220		0.035444
8230		0.035782
8240		0.036120
8250		0.036532
8260		0.036898
8270		0.037321
8280		0.037679
8290		0.038059
8300		0.038453
8310		0.038932
8320		0.039390
8330		0.039818
8340		0.040261
8350		0.040753
8360		0.041221
8370		0.041667
8380		0.042070
8390		0.042404
8400		0.042747
8410		0.043041
8420		0.043214
8430		0.043361
8440		0.043464
8450		0.043550
8460		0.043627
8470		0.043744
8480		0.043940
8490		0.044033
8500		0.044261
8510		0.044585
8520		0.044903
8530		0.045239
8540		0.045414
8550		0.045528
8560		0.045640
8570		0.045734
8580		0.045951
8590		0.046131
8600		0.046318
8610		0.046434
8620		0.046527
8630		0.046491
8640		0.046369
8650		0.046165
