k		corr_k
0		1.000000
10		0.983630
20		0.967298
30		0.951205
40		0.935431
50		0.919997
60		0.904873
70		0.889899
80		0.875155
90		0.860752
100		0.846672
110		0.832800
120		0.819147
130		0.805733
140		0.792620
150		0.779720
160		0.766974
170		0.754593
180		0.742330
190		0.730262
200		0.718379
210		0.706511
220		0.694908
230		0.683539
240		0.672309
250		0.661314
260		0.650529
270		0.639750
280		0.629070
290		0.618608
300		0.608416
310		0.598439
320		0.588528
330		0.578748
340		0.569233
350		0.560037
360		0.550951
370		0.542048
380		0.533292
390		0.524712
400		0.516279
410		0.507963
420		0.499719
430		0.491586
440		0.483547
450		0.475671
460		0.468028
470		0.460676
480		0.453328
490		0.446112
500		0.439042
510		0.432010
520		0.425092
530		0.418281
540		0.411575
550		0.404946
560		0.398388
570		0.391850
580		0.385471
590		0.379236
600		0.373102
610		0.366960
620		0.360965
630		0.355099
640		0.349249
650		0.343465
660		0.337784
670		0.332194
680		0.326777
690		0.321542
700		0.316365
710		0.311294
720		0.306212
730		0.301378
740		0.296693
750		0.292095
760		0.287531
770		0.283007
780		0.278670
790		0.274438
800		0.270322
810		0.266171
820		0.262105
830		0.258136
840		0.254083
850		0.250165
860		0.246376
870		0.242643
880		0.238947
890		0.235278
900		0.231580
910		0.227925
920		0.224313
930		0.220753
940		0.217273
950		0.213847
960		0.210348
970		0.206803
980		0.203500
990		0.200106
1000		0.196679
1010		0.193210
1020		0.189778
1030		0.186361
1040		0.182877
1050		0.179350
1060		0.175895
1070		0.172451
1080		0.169055
1090		0.165781
1100		0.162588
1110		0.159396
1120		0.156156
1130		0.152984
1140		0.149817
1150		0.146616
1160		0.143509
1170		0.140381
1180		0.137345
1190		0.134477
1200		0.131831
1210		0.129440
1220		0.127167
1230		0.124894
1240		0.122678
1250		0.120473
1260		0.118210
1270		0.115941
1280		0.113878
1290		0.111924
1300		0.109934
1310		0.107883
1320		0.105790
1330		0.103824
1340		0.101787
1350		0.099764
1360		0.097867
1370		0.096054
1380		0.094293
1390		0.092655
1400		0.091203
1410		0.089782
1420		0.088617
1430		0.087550
1440		0.086460
1450		0.085312
1460		0.084134
1470		0.082908
1480		0.081756
1490		0.080656
1500		0.079516
1510		0.078373
1520		0.077306
1530		0.076153
1540		0.074820
1550		0.073498
1560		0.072053
1570		0.070627
1580		0.069429
1590		0.068256
1600		0.067111
1610		0.066046
1620		0.065038
1630		0.063887
1640		0.062612
1650		0.061430
1660		0.060256
1670		0.059095
1680		0.057969
1690		0.056805
1700		0.055584
1710		0.054435
1720		0.053366
1730		0.052288
1740		0.051245
1750		0.050228
1760		0.049099
1770		0.047949
1780		0.046967
1790		0.046075
1800		0.045114
1810		0.044232
1820		0.043201
1830		0.042213
1840		0.041175
1850		0.040142
1860		0.038979
1870		0.037881
1880		0.036883
1890		0.035892
1900		0.034995
1910		0.034131
1920		0.033371
1930		0.032605
1940		0.031781
1950		0.030965
1960		0.030182
1970		0.029337
1980		0.028427
1990		0.027551
2000		0.026681
2010		0.025825
2020		0.025076
2030		0.024477
2040		0.024013
2050		0.023641
2060		0.023095
2070		0.022638
2080		0.022159
2090		0.021761
2100		0.021588
2110		0.021528
2120		0.021460
2130		0.021325
2140		0.021233
2150		0.021257
2160		0.021307
2170		0.021250
2180		0.021293
2190		0.021298
2200		0.021209
2210		0.021150
2220		0.021183
2230		0.021342
2240		0.021435
2250		0.021499
2260		0.021513
2270		0.021667
2280		0.021942
2290		0.022276
2300		0.022769
2310		0.023314
2320		0.023926
2330		0.024583
2340		0.025204
2350		0.025681
2360		0.026075
2370		0.026304
2380		0.026654
2390		0.027198
2400		0.027963
2410		0.028730
2420		0.029401
2430		0.029866
2440		0.030152
2450		0.030305
2460		0.030552
2470		0.030694
2480		0.030880
2490		0.031113
2500		0.031304
2510		0.031481
2520		0.031587
2530		0.031716
2540		0.031781
2550		0.031852
2560		0.031751
2570		0.031559
2580		0.031333
2590		0.031018
2600		0.030735
2610		0.030508
2620		0.030281
2630		0.030060
2640		0.029711
2650		0.029469
2660		0.029266
2670		0.028867
2680		0.028303
2690		0.027647
2700		0.026930
2710		0.026122
2720		0.025417
2730		0.024734
2740		0.024150
2750		0.023597
2760		0.023109
2770		0.022649
2780		0.022086
2790		0.021519
2800		0.020984
2810		0.020418
2820		0.019880
2830		0.019196
2840		0.018627
2850		0.018105
2860		0.017653
2870		0.017192
2880		0.016833
2890		0.016571
2900		0.016381
2910		0.016207
2920		0.016007
2930		0.015774
2940		0.015591
2950		0.015324
2960		0.015053
2970		0.014737
2980		0.014391
2990		0.014003
3000		0.013546
3010		0.013079
3020		0.012528
3030		0.011807
3040		0.010981
3050		0.010191
3060		0.009514
3070		0.008836
3080		0.008145
3090		0.007512
3100		0.007023
3110		0.006682
3120		0.006464
3130		0.006097
3140		0.005858
3150		0.005643
3160		0.005356
3170		0.005036
3180		0.004601
3190		0.004101
3200		0.003691
3210		0.003337
3220		0.002940
3230		0.002569
3240		0.002181
3250		0.001839
3260		0.001519
3270		0.001210
3280		0.000944
3290		0.000706
3300		0.000487
3310		0.000194
3320		-0.000168
3330		-0.000520
3340		-0.000793
3350		-0.001207
3360		-0.001656
3370		-0.002071
3380		-0.002479
3390		-0.002898
3400		-0.003319
3410		-0.003668
3420		-0.004079
3430		-0.004511
3440		-0.004823
3450		-0.005064
3460		-0.005252
3470		-0.005370
3480		-0.005568
3490		-0.005750
3500		-0.005744
3510		-0.005784
3520		-0.005831
3530		-0.005834
3540		-0.005785
3550		-0.005775
3560		-0.005790
3570		-0.005634
3580		-0.005370
3590		-0.005236
3600		-0.005123
3610		-0.005050
3620		-0.005006
3630		-0.004904
3640		-0.004928
3650		-0.005128
3660		-0.005318
3670		-0.005499
3680		-0.005586
3690		-0.005718
3700		-0.005785
3710		-0.005944
3720		-0.006063
3730		-0.006160
3740		-0.006251
3750		-0.006372
3760		-0.006539
3770		-0.006675
3780		-0.006768
3790		-0.006870
3800		-0.007051
3810		-0.007251
3820		-0.007466
3830		-0.007655
