k		corr_k
0		1.000000
10		0.999306
20		0.998820
30		0.998360
40		0.997906
50		0.997437
60		0.996961
70		0.996554
80		0.996135
90		0.995741
100		0.995299
110		0.994909
120		0.994482
130		0.994096
140		0.993730
150		0.993346
160		0.992987
170		0.992629
180		0.992299
190		0.991957
200		0.991588
210		0.991291
220		0.990954
230		0.990610
240		0.990301
250		0.989974
260		0.989679
270		0.989361
280		0.989071
290		0.988782
300		0.988493
310		0.988209
320		0.987974
330		0.987678
340		0.987420
350		0.987164
360		0.986928
370		0.986659
380		0.986431
390		0.986202
400		0.985942
410		0.985710
420		0.985488
430		0.985247
440		0.985035
450		0.984800
460		0.984582
470		0.984363
480		0.984148
490		0.983943
500		0.983739
510		0.983552
520		0.983363
530		0.983170
540		0.982970
550		0.982807
560		0.982629
570		0.982472
580		0.982299
590		0.982089
600		0.981935
610		0.981779
620		0.981597
630		0.981442
640		0.981278
650		0.981096
660		0.980922
670		0.980742
680		0.980590
690		0.980428
700		0.980283
710		0.980120
720		0.979940
730		0.979810
740		0.979670
750		0.979536
760		0.979370
770		0.979204
780		0.979047
790		0.978937
800		0.978792
810		0.978633
820		0.978501
830		0.978342
840		0.978217
850		0.978072
860		0.977952
870		0.977831
880		0.977679
890		0.977588
900		0.977414
910		0.977325
920		0.977225
930		0.977086
940		0.976996
950		0.976854
960		0.976736
970		0.976624
980		0.976530
990		0.976425
1000		0.976323
1010		0.976217
1020		0.976125
1030		0.976015
1040		0.975921
1050		0.975802
1060		0.975716
1070		0.975611
1080		0.975495
1090		0.975392
1100		0.975281
1110		0.975153
1120		0.975049
1130		0.974933
1140		0.974849
1150		0.974745
1160		0.974639
1170		0.974521
1180		0.974422
1190		0.974336
1200		0.974232
1210		0.974123
1220		0.974031
1230		0.973913
1240		0.973841
1250		0.973753
1260		0.973670
1270		0.973558
1280		0.973452
1290		0.973373
1300		0.973263
1310		0.973146
1320		0.973076
1330		0.972987
1340		0.972883
1350		0.972824
1360		0.972738
1370		0.972668
1380		0.972604
1390		0.972485
1400		0.972412
1410		0.972305
1420		0.972281
1430		0.972195
1440		0.972127
1450		0.972054
1460		0.971959
1470		0.971877
1480		0.971796
1490		0.971731
1500		0.971657
1510		0.971572
1520		0.971513
1530		0.971397
1540		0.971355
1550		0.971256
1560		0.971187
1570		0.971096
1580		0.971005
1590		0.970926
1600		0.970859
1610		0.970790
1620		0.970682
1630		0.970668
1640		0.970587
1650		0.970509
1660		0.970432
1670		0.970392
1680		0.970289
1690		0.970207
1700		0.970162
1710		0.970098
1720		0.970055
1730		0.969975
1740		0.969884
1750		0.969830
1760		0.969768
1770		0.969716
1780		0.969655
1790		0.969554
1800		0.969503
1810		0.969420
1820		0.969369
1830		0.969314
1840		0.969244
1850		0.969166
1860		0.969120
1870		0.969028
1880		0.968967
1890		0.968933
1900		0.968882
1910		0.968841
1920		0.968797
1930		0.968734
1940		0.968689
1950		0.968639
1960		0.968635
1970		0.968582
1980		0.968534
1990		0.968465
2000		0.968433
2010		0.968357
2020		0.968333
2030		0.968287
