k		corr_k
0		1.000000
10		0.999653
20		0.999547
30		0.999517
40		0.999487
50		0.999451
60		0.999388
70		0.999300
80		0.999272
90		0.999243
100		0.999185
110		0.999120
120		0.999127
130		0.999144
140		0.999106
150		0.999045
160		0.998963
170		0.998909
180		0.998869
190		0.998809
200		0.998737
210		0.998724
220		0.998727
230		0.998709
240		0.998690
250		0.998617
260		0.998583
270		0.998557
280		0.998514
290		0.998502
300		0.998446
310		0.998383
320		0.998351
330		0.998322
340		0.998296
350		0.998275
360		0.998250
370		0.998233
380		0.998196
390		0.998166
400		0.998161
410		0.998088
420		0.998046
430		0.997999
440		0.998001
450		0.997982
460		0.997941
470		0.997901
480		0.997900
490		0.997847
500		0.997803
510		0.997770
520		0.997712
530		0.997674
540		0.997675
550		0.997620
560		0.997590
570		0.997569
580		0.997562
590		0.997513
600		0.997477
610		0.997487
620		0.997477
630		0.997419
640		0.997415
650		0.997367
660		0.997327
670		0.997244
680		0.997250
690		0.997242
700		0.997206
710		0.997204
720		0.997206
730		0.997191
740		0.997143
750		0.997111
760		0.997070
770		0.997068
780		0.997044
790		0.997010
800		0.996977
810		0.996924
820		0.996902
830		0.996880
840		0.996871
850		0.996850
860		0.996829
870		0.996856
880		0.996815
890		0.996831
900		0.996849
910		0.996808
920		0.996770
930		0.996777
940		0.996748
950		0.996715
960		0.996649
970		0.996633
980		0.996614
990		0.996601
1000		0.996554
1010		0.996490
1020		0.996462
1030		0.996406
1040		0.996387
1050		0.996395
1060		0.996373
1070		0.996363
1080		0.996333
1090		0.996297
1100		0.996277
1110		0.996245
1120		0.996216
1130		0.996197
1140		0.996163
1150		0.996113
1160		0.996073
1170		0.996076
1180		0.996049
1190		0.996011
1200		0.995979
1210		0.995918
1220		0.995867
1230		0.995839
1240		0.995804
1250		0.995810
1260		0.995782
1270		0.995757
1280		0.995699
1290		0.995628
1300		0.995640
1310		0.995641
1320		0.995637
1330		0.995637
1340		0.995646
1350		0.995625
1360		0.995588
1370		0.995547
1380		0.995538
1390		0.995492
1400		0.995449
1410		0.995419
1420		0.995359
1430		0.995332
1440		0.995312
1450		0.995300
1460		0.995294
1470		0.995284
1480		0.995292
1490		0.995257
1500		0.995221
1510		0.995168
1520		0.995158
1530		0.995103
1540		0.995075
1550		0.995032
1560		0.995026
1570		0.995039
1580		0.995001
1590		0.995027
1600		0.994977
1610		0.994924
1620		0.994907
1630		0.994867
1640		0.994837
1650		0.994850
1660		0.994786
1670		0.994769
1680		0.994745
1690		0.994674
1700		0.994674
1710		0.994635
1720		0.994613
1730		0.994614
1740		0.994607
1750		0.994603
1760		0.994549
1770		0.994486
1780		0.994465
1790		0.994432
1800		0.994441
1810		0.994427
1820		0.994397
1830		0.994335
1840		0.994302
1850		0.994267
1860		0.994262
1870		0.994277
1880		0.994231
1890		0.994202
1900		0.994157
1910		0.994132
1920		0.994137
1930		0.994097
1940		0.994075
1950		0.994043
1960		0.994010
1970		0.993947
1980		0.993947
1990		0.993949
2000		0.993897
2010		0.993855
2020		0.993813
2030		0.993804
2040		0.993785
2050		0.993772
2060		0.993775
2070		0.993752
2080		0.993711
2090		0.993693
2100		0.993681
2110		0.993622
2120		0.993589
2130		0.993567
2140		0.993547
2150		0.993508
2160		0.993486
2170		0.993479
2180		0.993460
2190		0.993429
2200		0.993407
2210		0.993378
2220		0.993333
2230		0.993281
2240		0.993273
2250		0.993284
2260		0.993230
2270		0.993186
2280		0.993127
2290		0.993108
2300		0.993078
2310		0.993059
2320		0.993012
2330		0.993012
2340		0.992985
2350		0.992917
2360		0.992886
2370		0.992890
2380		0.992891
2390		0.992835
2400		0.992819
2410		0.992834
2420		0.992769
2430		0.992781
2440		0.992800
2450		0.992822
2460		0.992767
2470		0.992726
2480		0.992695
2490		0.992667
2500		0.992642
2510		0.992593
2520		0.992535
2530		0.992495
2540		0.992484
2550		0.992469
2560		0.992453
2570		0.992440
2580		0.992445
2590		0.992436
2600		0.992420
2610		0.992419
2620		0.992341
2630		0.992300
2640		0.992297
2650		0.992289
2660		0.992305
2670		0.992292
2680		0.992260
2690		0.992234
2700		0.992168
2710		0.992125
2720		0.992101
2730		0.992114
2740		0.992109
2750		0.992092
2760		0.992073
2770		0.992044
2780		0.992035
2790		0.992025
2800		0.992033
2810		0.991977
2820		0.991935
2830		0.991911
2840		0.991884
2850		0.991858
2860		0.991820
2870		0.991816
2880		0.991802
2890		0.991773
2900		0.991785
2910		0.991790
2920		0.991741
2930		0.991695
2940		0.991672
2950		0.991670
2960		0.991603
2970		0.991564
2980		0.991532
2990		0.991543
3000		0.991532
3010		0.991496
3020		0.991472
3030		0.991451
3040		0.991473
3050		0.991447
3060		0.991399
3070		0.991398
3080		0.991396
3090		0.991357
3100		0.991345
3110		0.991293
3120		0.991266
3130		0.991247
3140		0.991205
3150		0.991192
3160		0.991185
3170		0.991167
3180		0.991159
3190		0.991173
3200		0.991149
3210		0.991127
3220		0.991103
3230		0.991054
3240		0.991027
3250		0.990987
3260		0.990960
3270		0.990936
3280		0.990955
3290		0.990944
3300		0.990921
3310		0.990927
3320		0.990869
3330		0.990816
3340		0.990813
3350		0.990784
3360		0.990758
3370		0.990736
3380		0.990702
3390		0.990728
3400		0.990703
3410		0.990711
3420		0.990637
3430		0.990619
3440		0.990582
3450		0.990540
3460		0.990536
3470		0.990501
3480		0.990494
3490		0.990442
3500		0.990413
3510		0.990400
3520		0.990365
3530		0.990316
3540		0.990306
3550		0.990292
3560		0.990227
3570		0.990212
3580		0.990237
3590		0.990240
3600		0.990210
3610		0.990132
3620		0.990105
3630		0.990090
3640		0.990054
3650		0.990023
3660		0.989998
3670		0.989986
3680		0.989958
3690		0.989910
3700		0.989910
3710		0.989902
3720		0.989862
3730		0.989823
3740		0.989763
3750		0.989753
3760		0.989772
3770		0.989710
3780		0.989676
3790		0.989648
3800		0.989613
3810		0.989628
3820		0.989568
3830		0.989520
3840		0.989484
3850		0.989482
3860		0.989483
3870		0.989460
3880		0.989402
3890		0.989358
3900		0.989326
3910		0.989332
3920		0.989307
3930		0.989279
3940		0.989239
3950		0.989207
3960		0.989209
3970		0.989209
3980		0.989228
3990		0.989214
4000		0.989195
4010		0.989138
4020		0.989107
4030		0.989075
4040		0.989097
4050		0.989073
4060		0.989074
4070		0.989045
4080		0.988971
4090		0.988939
4100		0.988941
4110		0.988930
4120		0.988939
4130		0.988923
4140		0.988937
4150		0.988891
4160		0.988843
4170		0.988834
4180		0.988810
4190		0.988765
4200		0.988717
4210		0.988692
4220		0.988708
4230		0.988716
4240		0.988712
4250		0.988697
4260		0.988701
4270		0.988697
4280		0.988675
4290		0.988639
4300		0.988602
4310		0.988531
4320		0.988469
4330		0.988432
4340		0.988405
4350		0.988394
4360		0.988412
4370		0.988406
4380		0.988366
4390		0.988359
4400		0.988323
4410		0.988284
4420		0.988291
4430		0.988291
4440		0.988265
4450		0.988208
4460		0.988193
4470		0.988174
4480		0.988126
4490		0.988099
4500		0.988055
4510		0.988011
4520		0.988013
4530		0.987993
4540		0.987999
4550		0.987984
4560		0.987957
4570		0.987935
4580		0.987925
4590		0.987913
4600		0.987904
4610		0.987857
4620		0.987830
4630		0.987766
4640		0.987766
4650		0.987738
4660		0.987721
4670		0.987711
4680		0.987666
4690		0.987629
4700		0.987601
4710		0.987579
4720		0.987546
4730		0.987502
4740		0.987503
4750		0.987477
4760		0.987469
4770		0.987447
4780		0.987424
4790		0.987388
4800		0.987376
4810		0.987327
4820		0.987334
4830		0.987336
4840		0.987292
4850		0.987267
4860		0.987199
4870		0.987146
4880		0.987123
4890		0.987088
4900		0.987102
4910		0.987091
4920		0.987081
4930		0.987041
4940		0.987009
4950		0.986983
4960		0.986971
4970		0.986971
4980		0.986942
4990		0.986902
5000		0.986898
5010		0.986923
5020		0.986895
5030		0.986866
5040		0.986860
5050		0.986804
5060		0.986756
5070		0.986725
5080		0.986679
5090		0.986655
5100		0.986646
5110		0.986632
5120		0.986575
5130		0.986554
5140		0.986505
5150		0.986505
5160		0.986461
5170		0.986452
5180		0.986468
5190		0.986448
5200		0.986381
5210		0.986358
5220		0.986364
5230		0.986373
5240		0.986368
5250		0.986334
5260		0.986309
5270		0.986279
5280		0.986213
5290		0.986211
5300		0.986246
5310		0.986221
5320		0.986199
5330		0.986176
5340		0.986153
5350		0.986126
5360		0.986124
5370		0.986090
5380		0.986077
5390		0.986054
5400		0.986035
5410		0.985965
5420		0.985942
5430		0.985925
5440		0.985888
5450		0.985869
5460		0.985835
5470		0.985814
5480		0.985797
5490		0.985754
5500		0.985733
5510		0.985713
5520		0.985668
5530		0.985640
5540		0.985602
5550		0.985576
5560		0.985538
5570		0.985543
5580		0.985506
5590		0.985501
5600		0.985453
5610		0.985413
5620		0.985409
5630		0.985379
5640		0.985365
5650		0.985370
5660		0.985398
5670		0.985370
5680		0.985346
5690		0.985323
5700		0.985277
5710		0.985226
5720		0.985228
5730		0.985201
5740		0.985209
5750		0.985219
5760		0.985178
5770		0.985145
5780		0.985140
5790		0.985153
5800		0.985108
5810		0.985074
5820		0.985058
5830		0.985024
