k		corr_k
0		1.000000
10		0.975831
20		0.951747
30		0.928388
40		0.905651
50		0.883499
60		0.861944
70		0.840913
80		0.820339
90		0.800316
100		0.780907
110		0.762214
120		0.744178
130		0.726663
140		0.709768
150		0.693388
160		0.677581
170		0.662273
180		0.647056
190		0.632196
200		0.617754
210		0.603689
220		0.589985
230		0.576518
240		0.563147
250		0.550001
260		0.536972
270		0.524308
280		0.512128
290		0.500331
300		0.489069
310		0.477769
320		0.466617
330		0.455605
340		0.444962
350		0.434720
360		0.424775
370		0.415089
380		0.405576
390		0.396383
400		0.387449
410		0.378890
420		0.370355
430		0.361797
440		0.353394
450		0.345391
460		0.337706
470		0.330311
480		0.322996
490		0.315860
500		0.308894
510		0.302063
520		0.295365
530		0.288794
540		0.282295
550		0.276046
560		0.269912
570		0.263958
580		0.258224
590		0.252845
600		0.247503
610		0.242238
620		0.237202
630		0.232156
640		0.227194
650		0.222437
660		0.217626
670		0.212711
680		0.207749
690		0.202974
700		0.198405
710		0.193939
720		0.189453
730		0.185177
740		0.180839
750		0.176498
760		0.172286
770		0.168127
780		0.163835
790		0.159552
800		0.155427
810		0.151484
820		0.147645
830		0.144015
840		0.140357
850		0.136894
860		0.133500
870		0.130148
880		0.126918
890		0.123573
900		0.120261
910		0.117005
920		0.113887
930		0.110702
940		0.107388
950		0.104095
960		0.101119
970		0.098209
980		0.095290
990		0.092508
1000		0.089506
1010		0.086619
1020		0.084051
1030		0.081471
1040		0.078827
1050		0.076304
1060		0.073890
1070		0.071641
1080		0.069627
1090		0.067763
1100		0.065939
1110		0.064120
1120		0.062211
1130		0.060256
1140		0.058483
1150		0.056737
1160		0.055020
1170		0.053223
1180		0.051376
1190		0.049512
1200		0.047833
1210		0.046209
1220		0.044830
1230		0.043588
1240		0.042363
1250		0.041391
1260		0.040330
1270		0.039503
1280		0.038546
1290		0.037605
1300		0.036716
1310		0.035906
1320		0.035257
1330		0.034640
1340		0.033974
1350		0.033302
1360		0.032517
1370		0.031712
1380		0.031093
1390		0.030598
1400		0.030190
1410		0.029908
1420		0.029690
1430		0.029406
1440		0.029009
1450		0.028548
1460		0.028091
1470		0.027593
1480		0.026951
1490		0.026359
1500		0.025753
1510		0.025116
1520		0.024599
1530		0.024151
1540		0.023815
1550		0.023635
1560		0.023522
1570		0.023374
1580		0.023224
1590		0.023036
1600		0.022849
1610		0.022691
1620		0.022491
1630		0.022308
1640		0.022290
1650		0.022626
1660		0.022890
1670		0.023252
1680		0.023686
1690		0.023925
1700		0.023939
1710		0.024039
1720		0.024146
1730		0.024279
1740		0.024663
1750		0.024966
1760		0.025148
1770		0.025294
1780		0.025358
1790		0.025308
1800		0.025132
1810		0.024821
1820		0.024622
1830		0.024284
1840		0.024060
1850		0.024044
1860		0.023966
1870		0.023924
1880		0.024010
1890		0.023910
1900		0.023850
1910		0.023622
1920		0.023406
1930		0.023101
1940		0.022722
1950		0.022306
1960		0.022089
1970		0.021867
1980		0.021595
1990		0.021247
2000		0.021049
