k		corr_k
0		1.000000
10		0.976887
20		0.953604
30		0.930812
40		0.908553
50		0.886802
60		0.865624
70		0.844966
80		0.824933
90		0.805324
100		0.786443
110		0.768058
120		0.750018
130		0.732443
140		0.715152
150		0.698105
160		0.681499
170		0.665330
180		0.649841
190		0.634630
200		0.619920
210		0.605561
220		0.591600
230		0.577999
240		0.564836
250		0.551847
260		0.539206
270		0.526853
280		0.514812
290		0.502958
300		0.491327
310		0.480017
320		0.468834
330		0.457808
340		0.446968
350		0.436257
360		0.425687
370		0.415317
380		0.405144
390		0.395252
400		0.385631
410		0.376211
420		0.366854
430		0.357744
440		0.348957
450		0.340384
460		0.332153
470		0.324125
480		0.316406
490		0.308891
500		0.301474
510		0.294359
520		0.287506
530		0.280853
540		0.274295
550		0.267950
560		0.261810
570		0.255849
580		0.249899
590		0.244073
600		0.238337
610		0.232611
620		0.226951
630		0.221502
640		0.216221
650		0.211112
660		0.206106
670		0.201139
680		0.196245
690		0.191376
700		0.186577
710		0.182116
720		0.177758
730		0.173461
740		0.169267
750		0.165263
760		0.161509
770		0.157820
780		0.154184
790		0.150810
800		0.147714
810		0.144698
820		0.141665
830		0.138715
840		0.135949
850		0.133098
860		0.130246
870		0.127490
880		0.124896
890		0.122528
900		0.120382
910		0.118323
920		0.116217
930		0.114387
940		0.112721
950		0.110968
960		0.109243
970		0.107484
980		0.105574
990		0.103581
1000		0.101697
1010		0.099865
1020		0.097905
1030		0.095941
1040		0.093993
1050		0.092025
1060		0.090168
1070		0.088343
1080		0.086649
1090		0.084984
1100		0.083203
1110		0.081480
1120		0.079958
1130		0.078367
1140		0.076934
1150		0.075503
1160		0.074198
1170		0.073041
1180		0.071790
1190		0.070490
1200		0.069056
1210		0.067507
1220		0.065930
1230		0.064410
1240		0.063092
1250		0.061898
1260		0.060770
1270		0.059797
1280		0.058917
1290		0.057939
1300		0.056980
1310		0.055980
1320		0.054796
1330		0.053598
1340		0.052435
1350		0.051191
1360		0.050055
1370		0.049186
1380		0.048327
1390		0.047358
1400		0.046267
1410		0.045431
1420		0.044580
1430		0.043838
1440		0.043071
1450		0.042324
1460		0.041626
1470		0.040936
1480		0.040297
1490		0.039787
1500		0.039192
1510		0.038465
1520		0.037644
1530		0.036741
1540		0.035746
1550		0.034766
1560		0.033878
1570		0.033271
1580		0.032757
1590		0.032278
1600		0.031688
1610		0.031036
1620		0.030363
1630		0.029750
1640		0.029132
1650		0.028804
1660		0.028616
1670		0.028520
1680		0.028164
1690		0.027876
1700		0.027632
1710		0.027359
1720		0.027016
1730		0.026629
1740		0.026280
1750		0.025757
1760		0.025342
1770		0.025055
1780		0.024767
1790		0.024386
1800		0.024185
1810		0.024263
1820		0.024573
1830		0.024927
1840		0.025209
1850		0.025329
1860		0.025306
1870		0.025125
1880		0.024900
1890		0.024842
1900		0.024703
1910		0.024516
