k		corr_k
0		1.000000
10		0.998412
20		0.996897
30		0.995353
40		0.993807
50		0.992224
60		0.990735
70		0.989333
80		0.987835
90		0.986292
100		0.984769
110		0.983309
120		0.981810
130		0.980313
140		0.978821
150		0.977313
160		0.975864
170		0.974319
180		0.972884
190		0.971468
200		0.970056
210		0.968692
220		0.967266
230		0.965870
240		0.964559
250		0.963178
260		0.961791
270		0.960401
280		0.959052
290		0.957718
300		0.956324
310		0.954957
320		0.953641
330		0.952389
340		0.951052
350		0.949750
360		0.948411
370		0.947060
380		0.945791
390		0.944620
400		0.943408
410		0.942123
420		0.940953
430		0.939778
440		0.938602
450		0.937435
460		0.936260
470		0.935064
480		0.933843
490		0.932631
500		0.931479
510		0.930345
520		0.929220
530		0.928070
540		0.926909
550		0.925728
560		0.924625
570		0.923472
580		0.922305
590		0.921195
600		0.920063
610		0.918965
620		0.917899
630		0.916733
640		0.915598
650		0.914447
660		0.913363
670		0.912304
680		0.911257
690		0.910216
700		0.909120
710		0.908032
720		0.907019
730		0.905970
740		0.904895
750		0.903850
760		0.902837
770		0.901797
780		0.900673
790		0.899608
800		0.898560
810		0.897525
820		0.896488
830		0.895470
840		0.894443
850		0.893430
860		0.892435
870		0.891345
880		0.890362
890		0.889317
900		0.888299
910		0.887243
920		0.886216
930		0.885256
940		0.884216
950		0.883223
960		0.882251
970		0.881228
980		0.880140
990		0.879119
1000		0.878122
1010		0.877104
1020		0.876075
1030		0.875057
1040		0.874033
1050		0.873100
1060		0.872086
1070		0.871036
1080		0.869998
1090		0.869003
1100		0.867908
1110		0.866906
1120		0.865947
1130		0.865001
1140		0.864105
1150		0.863167
1160		0.862257
1170		0.861317
1180		0.860376
1190		0.859514
1200		0.858612
1210		0.857679
1220		0.856798
1230		0.856004
1240		0.855182
1250		0.854278
1260		0.853366
1270		0.852444
1280		0.851612
1290		0.850720
1300		0.849823
1310		0.849039
1320		0.848239
1330		0.847427
1340		0.846603
1350		0.845716
1360		0.844906
1370		0.844129
1380		0.843373
1390		0.842600
1400		0.841705
1410		0.840812
1420		0.839978
1430		0.839199
1440		0.838325
1450		0.837510
1460		0.836741
1470		0.835995
1480		0.835209
1490		0.834467
1500		0.833697
1510		0.832943
1520		0.832174
1530		0.831345
1540		0.830555
1550		0.829745
1560		0.828915
1570		0.828109
1580		0.827364
1590		0.826603
1600		0.825718
1610		0.824929
1620		0.824130
1630		0.823398
1640		0.822586
1650		0.821761
1660		0.820928
1670		0.820109
1680		0.819344
1690		0.818587
1700		0.817821
1710		0.817069
1720		0.816256
1730		0.815553
1740		0.814876
1750		0.814152
1760		0.813416
1770		0.812642
1780		0.811963
1790		0.811210
1800		0.810478
1810		0.809777
1820		0.809032
1830		0.808358
1840		0.807696
1850		0.806991
1860		0.806338
1870		0.805617
1880		0.804912
1890		0.804240
1900		0.803522
1910		0.802832
1920		0.802222
1930		0.801619
1940		0.800972
1950		0.800323
1960		0.799705
1970		0.799012
1980		0.798390
1990		0.797745
2000		0.797113
2010		0.796462
2020		0.795895
2030		0.795274
2040		0.794723
2050		0.794186
2060		0.793630
2070		0.793064
2080		0.792462
2090		0.791881
2100		0.791317
2110		0.790781
2120		0.790249
2130		0.789708
2140		0.789073
2150		0.788522
2160		0.787971
2170		0.787379
2180		0.786785
2190		0.786236
2200		0.785648
2210		0.785087
2220		0.784516
2230		0.783887
2240		0.783305
2250		0.782782
2260		0.782272
2270		0.781698
2280		0.781080
2290		0.780491
