k		corr_k
0		1.000000
10		0.987528
20		0.975862
30		0.964313
40		0.952942
50		0.941721
60		0.930750
70		0.919908
80		0.909156
90		0.898601
100		0.888273
110		0.878012
120		0.867885
130		0.857869
140		0.847965
150		0.838225
160		0.828696
170		0.819498
180		0.810408
190		0.801463
200		0.792804
210		0.784376
220		0.776143
230		0.768068
240		0.760206
250		0.752468
260		0.744769
270		0.737147
280		0.729593
290		0.721926
300		0.714326
310		0.706773
320		0.699267
330		0.691867
340		0.684506
350		0.677275
360		0.670070
370		0.662947
380		0.655863
390		0.648863
400		0.641943
410		0.635016
420		0.628116
430		0.621228
440		0.614378
450		0.607631
460		0.600981
470		0.594474
480		0.588102
490		0.581838
500		0.575691
510		0.569610
520		0.563590
530		0.557671
540		0.551764
550		0.545946
560		0.540244
570		0.534577
580		0.528927
590		0.523484
600		0.518098
610		0.512761
620		0.507436
630		0.502225
640		0.497077
650		0.492030
660		0.487153
670		0.482365
680		0.477608
690		0.472856
700		0.468147
710		0.463432
720		0.458674
730		0.454017
740		0.449502
750		0.445098
760		0.440711
770		0.436287
780		0.431959
790		0.427750
800		0.423630
810		0.419638
820		0.415729
830		0.411908
840		0.408140
850		0.404457
860		0.400823
870		0.397253
880		0.393813
890		0.390473
900		0.387084
910		0.383700
920		0.380316
930		0.376898
940		0.373489
950		0.370103
960		0.366654
970		0.363233
980		0.359754
990		0.356247
1000		0.352739
1010		0.349155
1020		0.345554
1030		0.341992
1040		0.338514
1050		0.335199
1060		0.331923
1070		0.328756
1080		0.325754
1090		0.322724
1100		0.319624
1110		0.316568
1120		0.313432
1130		0.310303
1140		0.307186
1150		0.303979
1160		0.300728
1170		0.297475
1180		0.294175
1190		0.290871
1200		0.287545
1210		0.284226
1220		0.280854
1230		0.277474
1240		0.274109
1250		0.270736
1260		0.267392
1270		0.264014
1280		0.260733
1290		0.257551
1300		0.254410
1310		0.251421
1320		0.248424
1330		0.245403
1340		0.242435
1350		0.239410
1360		0.236426
1370		0.233464
1380		0.230535
1390		0.227505
1400		0.224562
1410		0.221742
1420		0.218936
1430		0.216162
1440		0.213412
1450		0.210691
1460		0.208041
1470		0.205421
1480		0.202791
1490		0.200181
1500		0.197644
1510		0.195169
1520		0.192744
1530		0.190312
1540		0.187953
1550		0.185651
1560		0.183444
1570		0.181310
1580		0.179233
1590		0.177189
1600		0.175176
1610		0.173125
1620		0.171026
1630		0.168927
1640		0.166878
1650		0.164925
1660		0.163060
1670		0.161242
1680		0.159505
1690		0.157742
1700		0.155983
1710		0.154317
1720		0.152626
1730		0.150908
1740		0.149280
1750		0.147664
1760		0.146119
1770		0.144614
1780		0.143212
1790		0.141954
1800		0.140879
1810		0.139783
1820		0.138755
1830		0.137788
1840		0.136789
1850		0.135869
1860		0.134964
1870		0.134011
1880		0.133015
1890		0.132044
1900		0.131041
1910		0.129997
1920		0.128910
1930		0.127872
1940		0.126722
1950		0.125543
1960		0.124406
1970		0.123244
1980		0.122114
1990		0.120907
2000		0.119726
2010		0.118500
2020		0.117202
2030		0.115894
2040		0.114654
2050		0.113413
2060		0.112164
2070		0.110787
2080		0.109473
2090		0.108170
