k		corr_k
0		1.000000
10		0.996360
20		0.992630
30		0.988980
40		0.985314
50		0.981689
60		0.978075
70		0.974488
80		0.970925
90		0.967381
100		0.963932
110		0.960498
120		0.957141
130		0.953865
140		0.950616
150		0.947454
160		0.944341
170		0.941204
180		0.938100
190		0.934989
200		0.931970
210		0.929077
220		0.926201
230		0.923400
240		0.920614
250		0.917896
260		0.915149
270		0.912418
280		0.909831
290		0.907161
300		0.904578
310		0.901902
320		0.899232
330		0.896622
340		0.894011
350		0.891503
360		0.888915
370		0.886414
380		0.883937
390		0.881471
400		0.879037
410		0.876561
420		0.874109
430		0.871650
440		0.869193
450		0.866818
460		0.864471
470		0.862137
480		0.859894
490		0.857675
500		0.855484
510		0.853265
520		0.851067
530		0.848892
540		0.846734
550		0.844549
560		0.842295
570		0.840128
580		0.838008
590		0.835862
600		0.833775
610		0.831655
620		0.829569
630		0.827487
640		0.825448
650		0.823416
660		0.821405
670		0.819406
680		0.817504
690		0.815599
700		0.813708
710		0.811820
720		0.809947
730		0.808066
740		0.806271
750		0.804491
760		0.802698
770		0.800918
780		0.799113
790		0.797340
800		0.795663
810		0.794028
820		0.792331
830		0.790672
840		0.788921
850		0.787247
860		0.785543
870		0.783892
880		0.782246
890		0.780638
900		0.779031
910		0.777433
920		0.775818
930		0.774209
940		0.772637
950		0.771080
960		0.769520
970		0.767997
980		0.766453
990		0.764975
1000		0.763541
1010		0.762099
1020		0.760689
1030		0.759281
1040		0.757886
1050		0.756444
1060		0.754985
1070		0.753575
1080		0.752192
1090		0.750802
1100		0.749384
1110		0.748078
1120		0.746804
1130		0.745538
1140		0.744206
1150		0.742960
1160		0.741705
1170		0.740457
1180		0.739194
1190		0.738000
1200		0.736798
1210		0.735653
1220		0.734489
1230		0.733294
1240		0.732178
1250		0.731025
1260		0.729899
1270		0.728723
1280		0.727560
1290		0.726379
1300		0.725204
1310		0.724131
1320		0.723046
1330		0.721936
1340		0.720815
1350		0.719655
1360		0.718514
1370		0.717404
1380		0.716271
1390		0.715160
1400		0.714034
1410		0.712971
1420		0.711924
1430		0.710889
1440		0.709800
1450		0.708756
1460		0.707692
1470		0.706658
1480		0.705632
1490		0.704617
1500		0.703551
1510		0.702556
1520		0.701549
1530		0.700545
1540		0.699574
1550		0.698564
1560		0.697514
1570		0.696488
1580		0.695513
1590		0.694553
1600		0.693561
1610		0.692567
1620		0.691533
1630		0.690497
1640		0.689551
1650		0.688572
1660		0.687603
1670		0.686656
1680		0.685682
1690		0.684761
1700		0.683831
1710		0.682919
1720		0.682033
1730		0.681217
1740		0.680356
1750		0.679460
1760		0.678541
1770		0.677602
1780		0.676707
1790		0.675855
1800		0.674998
1810		0.674189
1820		0.673355
1830		0.672443
1840		0.671584
1850		0.670748
1860		0.669930
1870		0.669113
1880		0.668249
1890		0.667351
1900		0.666523
1910		0.665670
1920		0.664808
1930		0.663995
1940		0.663199
1950		0.662431
1960		0.661640
1970		0.660933
1980		0.660161
1990		0.659466
2000		0.658773
2010		0.658032
2020		0.657266
2030		0.656575
2040		0.655885
2050		0.655141
2060		0.654406
2070		0.653594
2080		0.652802
2090		0.651981
2100		0.651162
2110		0.650343
2120		0.649564
2130		0.648799
2140		0.648045
2150		0.647282
2160		0.646516
2170		0.645747
2180		0.645026
2190		0.644350
2200		0.643658
2210		0.643022
2220		0.642375
2230		0.641717
2240		0.641065
2250		0.640357
2260		0.639677
2270		0.638943
2280		0.638168
2290		0.637410
2300		0.636627
2310		0.635829
2320		0.635013
2330		0.634207
