k		corr_k
0		1.000000
10		0.978974
20		0.958639
30		0.938777
40		0.919680
50		0.900959
60		0.882741
70		0.864755
80		0.847129
90		0.829827
100		0.812849
110		0.796435
120		0.780230
130		0.764187
140		0.748448
150		0.733041
160		0.717958
170		0.703265
180		0.688823
190		0.674833
200		0.661092
210		0.647702
220		0.634593
230		0.621877
240		0.609588
250		0.597568
260		0.585790
270		0.574355
280		0.563127
290		0.552052
300		0.541307
310		0.530806
320		0.520574
330		0.510747
340		0.501083
350		0.491523
360		0.482190
370		0.472893
380		0.463722
390		0.454652
400		0.445690
410		0.436920
420		0.428436
430		0.420170
440		0.411977
450		0.403779
460		0.395890
470		0.388252
480		0.380835
490		0.373634
500		0.366622
510		0.359705
520		0.352743
530		0.345974
540		0.339413
550		0.333175
560		0.327108
570		0.321224
580		0.315334
590		0.309484
600		0.303852
610		0.298394
620		0.292932
630		0.287755
640		0.282850
650		0.277928
660		0.273247
670		0.268716
680		0.264185
690		0.259654
700		0.255221
710		0.250877
720		0.246638
730		0.242521
740		0.238448
750		0.234380
760		0.230453
770		0.226549
780		0.222647
790		0.218671
800		0.214689
810		0.211013
820		0.207353
830		0.203994
840		0.200914
850		0.197940
860		0.194934
870		0.192097
880		0.189465
890		0.186838
900		0.184119
910		0.181483
920		0.178866
930		0.176425
940		0.174075
950		0.171734
960		0.169417
970		0.167132
980		0.164935
990		0.162782
1000		0.160630
1010		0.158507
1020		0.156388
1030		0.154232
1040		0.152108
1050		0.150050
1060		0.148110
1070		0.146241
1080		0.144431
1090		0.142469
1100		0.140383
1110		0.138232
1120		0.136162
1130		0.134143
1140		0.132247
1150		0.130409
1160		0.128632
1170		0.126753
1180		0.124706
1190		0.122593
1200		0.120475
1210		0.118565
1220		0.116641
1230		0.114780
1240		0.113082
1250		0.111475
1260		0.109942
1270		0.108361
1280		0.106760
1290		0.105035
1300		0.103238
1310		0.101564
1320		0.100068
1330		0.098603
1340		0.097100
1350		0.095760
1360		0.094469
1370		0.093255
1380		0.091966
1390		0.090719
1400		0.089497
1410		0.088192
1420		0.087097
1430		0.086134
1440		0.085293
1450		0.084492
1460		0.083882
1470		0.083222
1480		0.082587
1490		0.082059
1500		0.081425
1510		0.080769
1520		0.080068
1530		0.079366
1540		0.078717
1550		0.078132
1560		0.077556
1570		0.077127
1580		0.076735
1590		0.076214
1600		0.075570
1610		0.074914
1620		0.074132
1630		0.073320
1640		0.072518
1650		0.071732
1660		0.071041
1670		0.070359
1680		0.069750
1690		0.069254
1700		0.068769
1710		0.068267
1720		0.067602
1730		0.066894
1740		0.066420
1750		0.065924
1760		0.065492
1770		0.064924
1780		0.064249
1790		0.063792
1800		0.063351
1810		0.062765
1820		0.062149
1830		0.061643
1840		0.061172
1850		0.060660
1860		0.059890
1870		0.058982
1880		0.058260
1890		0.057780
1900		0.057246
1910		0.056637
1920		0.056009
1930		0.055441
1940		0.054962
1950		0.054440
1960		0.053918
1970		0.053578
1980		0.053380
1990		0.053268
2000		0.053070
2010		0.052881
2020		0.052852
2030		0.052969
2040		0.053025
2050		0.053037
2060		0.052957
2070		0.052899
2080		0.052812
2090		0.052816
2100		0.052775
2110		0.052704
2120		0.052701
2130		0.052793
2140		0.052680
2150		0.052478
2160		0.052375
2170		0.052378
2180		0.052379
2190		0.052213
2200		0.052047
2210		0.051755
2220		0.051232
2230		0.050598
2240		0.050002
2250		0.049537
2260		0.049102
2270		0.048531
2280		0.047731
2290		0.046840
2300		0.045667
2310		0.044489
2320		0.043359
2330		0.042374
2340		0.041541
2350		0.040721
2360		0.039750
2370		0.038742
2380		0.037659
2390		0.036677
2400		0.035771
2410		0.034993
2420		0.034268
2430		0.033640
2440		0.032933
2450		0.032153
2460		0.031482
2470		0.030890
2480		0.030489
2490		0.030317
2500		0.030236
2510		0.030276
2520		0.030112
2530		0.029982
2540		0.029687
2550		0.029594
2560		0.029567
2570		0.029652
2580		0.029617
2590		0.029425
2600		0.029121
2610		0.028832
2620		0.028543
2630		0.028383
2640		0.028215
2650		0.028008
2660		0.027847
2670		0.027753
2680		0.027613
2690		0.027420
2700		0.027256
2710		0.027061
2720		0.026857
2730		0.026407
2740		0.026033
2750		0.025662
2760		0.025498
2770		0.025316
2780		0.025243
2790		0.025254
2800		0.025435
2810		0.025501
2820		0.025675
2830		0.025915
2840		0.026129
2850		0.026543
2860		0.026947
2870		0.027498
2880		0.028265
2890		0.028940
2900		0.029361
2910		0.029724
2920		0.030074
2930		0.030281
2940		0.030376
2950		0.030459
2960		0.030658
2970		0.030899
2980		0.031178
2990		0.031370
3000		0.031673
3010		0.032125
3020		0.032458
3030		0.032613
3040		0.032581
3050		0.032441
3060		0.032402
3070		0.032408
3080		0.032417
3090		0.032252
3100		0.031933
3110		0.031734
3120		0.031755
3130		0.032050
3140		0.032376
3150		0.032650
3160		0.033006
3170		0.033467
3180		0.033901
3190		0.034357
3200		0.034776
3210		0.035258
3220		0.035844
3230		0.036410
3240		0.036914
3250		0.037519
3260		0.038205
3270		0.038757
3280		0.039113
3290		0.039297
3300		0.039350
3310		0.039413
3320		0.039483
3330		0.039534
3340		0.039590
3350		0.039731
3360		0.039797
3370		0.039628
3380		0.039282
3390		0.038754
3400		0.037970
3410		0.037193
3420		0.036492
3430		0.035676
3440		0.034588
3450		0.033547
3460		0.032668
3470		0.031872
3480		0.031109
3490		0.030275
3500		0.029381
3510		0.028461
3520		0.027490
3530		0.026571
3540		0.025715
3550		0.025122
3560		0.024625
3570		0.024064
3580		0.023476
3590		0.022899
3600		0.022518
3610		0.022214
3620		0.021905
3630		0.021717
3640		0.021546
3650		0.021556
3660		0.021555
3670		0.021760
3680		0.022016
3690		0.022313
3700		0.022738
3710		0.023118
3720		0.023251
