k		corr_k
0		1.000000
10		0.998883
20		0.998641
30		0.998504
40		0.998405
50		0.998321
60		0.998246
70		0.998161
80		0.998040
90		0.997967
100		0.997906
110		0.997814
120		0.997721
130		0.997618
140		0.997541
150		0.997418
160		0.997309
170		0.997231
180		0.997175
190		0.997109
200		0.997032
210		0.996958
220		0.996878
230		0.996827
240		0.996729
250		0.996639
260		0.996563
270		0.996481
280		0.996390
290		0.996296
300		0.996287
310		0.996220
320		0.996154
330		0.996039
340		0.995941
350		0.995867
360		0.995798
370		0.995731
380		0.995684
390		0.995606
400		0.995538
410		0.995501
420		0.995408
430		0.995336
440		0.995312
450		0.995265
460		0.995144
470		0.995090
480		0.995060
490		0.994989
500		0.994937
510		0.994856
520		0.994760
530		0.994699
540		0.994589
550		0.994522
560		0.994460
570		0.994446
580		0.994421
590		0.994391
600		0.994354
610		0.994262
620		0.994213
630		0.994171
640		0.994062
650		0.993990
660		0.993959
670		0.993871
680		0.993800
690		0.993774
700		0.993727
710		0.993657
720		0.993606
730		0.993551
740		0.993524
750		0.993449
760		0.993369
770		0.993328
780		0.993227
790		0.993196
800		0.993155
810		0.993130
820		0.993092
830		0.993004
840		0.992935
850		0.992902
860		0.992888
870		0.992772
880		0.992722
890		0.992708
900		0.992649
910		0.992591
920		0.992510
930		0.992416
940		0.992351
950		0.992270
960		0.992195
970		0.992141
980		0.992081
990		0.991992
1000		0.991939
1010		0.991848
1020		0.991720
1030		0.991661
1040		0.991646
1050		0.991560
1060		0.991465
1070		0.991440
1080		0.991344
1090		0.991294
1100		0.991201
1110		0.991146
1120		0.991125
1130		0.991093
1140		0.991079
1150		0.991010
1160		0.991006
1170		0.990938
1180		0.990862
1190		0.990847
1200		0.990800
1210		0.990711
1220		0.990614
1230		0.990598
1240		0.990522
1250		0.990468
1260		0.990426
1270		0.990398
1280		0.990357
1290		0.990326
1300		0.990249
1310		0.990191
1320		0.990113
1330		0.990064
1340		0.990053
1350		0.990034
1360		0.989978
1370		0.989886
1380		0.989795
1390		0.989750
1400		0.989712
1410		0.989608
1420		0.989534
1430		0.989518
1440		0.989498
1450		0.989467
1460		0.989486
1470		0.989441
1480		0.989359
1490		0.989343
1500		0.989357
1510		0.989253
1520		0.989211
1530		0.989155
1540		0.989050
1550		0.988963
1560		0.988921
1570		0.988890
1580		0.988819
1590		0.988774
1600		0.988709
1610		0.988660
1620		0.988557
1630		0.988503
1640		0.988449
1650		0.988397
1660		0.988315
1670		0.988249
1680		0.988186
1690		0.988127
1700		0.988069
1710		0.988004
1720		0.987967
1730		0.987939
1740		0.987858
1750		0.987808
1760		0.987733
1770		0.987670
1780		0.987623
1790		0.987589
1800		0.987512
1810		0.987423
1820		0.987365
1830		0.987319
1840		0.987294
1850		0.987239
1860		0.987140
1870		0.987076
1880		0.987044
1890		0.986989
1900		0.986986
1910		0.986939
1920		0.986906
1930		0.986859
1940		0.986852
1950		0.986796
1960		0.986761
1970		0.986708
1980		0.986620
1990		0.986535
2000		0.986466
2010		0.986433
2020		0.986393
2030		0.986335
2040		0.986274
2050		0.986208
2060		0.986142
2070		0.986076
2080		0.986034
2090		0.985966
2100		0.985890
2110		0.985795
2120		0.985706
2130		0.985648
2140		0.985594
2150		0.985578
2160		0.985561
2170		0.985528
2180		0.985450
2190		0.985403
2200		0.985419
2210		0.985377
2220		0.985324
2230		0.985255
2240		0.985234
2250		0.985152
2260		0.985100
2270		0.985018
2280		0.984965
2290		0.984924
2300		0.984795
2310		0.984737
2320		0.984695
2330		0.984670
2340		0.984626
2350		0.984574
2360		0.984484
2370		0.984394
2380		0.984319
2390		0.984265
2400		0.984256
2410		0.984186
2420		0.984106
2430		0.984031
2440		0.984038
2450		0.984017
2460		0.983958
2470		0.983898
2480		0.983856
2490		0.983772
2500		0.983744
2510		0.983679
2520		0.983593
2530		0.983533
2540		0.983501
2550		0.983450
2560		0.983388
2570		0.983251
2580		0.983201
2590		0.983211
2600		0.983167
2610		0.983085
2620		0.982993
2630		0.982899
2640		0.982809
2650		0.982720
2660		0.982674
2670		0.982630
2680		0.982557
2690		0.982536
2700		0.982459
2710		0.982388
2720		0.982306
2730		0.982311
2740		0.982265
2750		0.982231
2760		0.982142
2770		0.982116
2780		0.982045
2790		0.981957
2800		0.981912
2810		0.981886
2820		0.981822
2830		0.981765
2840		0.981676
2850		0.981583
2860		0.981464
2870		0.981416
2880		0.981367
2890		0.981342
2900		0.981300
2910		0.981282
2920		0.981266
2930		0.981235
2940		0.981162
2950		0.981123
2960		0.981037
2970		0.980970
2980		0.980872
2990		0.980779
3000		0.980725
3010		0.980634
3020		0.980587
3030		0.980555
3040		0.980479
3050		0.980452
3060		0.980387
3070		0.980309
3080		0.980258
3090		0.980244
3100		0.980202
3110		0.980129
3120		0.980024
3130		0.979899
3140		0.979820
3150		0.979751
3160		0.979666
3170		0.979588
3180		0.979502
3190		0.979455
3200		0.979405
3210		0.979337
3220		0.979272
3230		0.979239
3240		0.979157
3250		0.979154
3260		0.979130
3270		0.979069
3280		0.978997
3290		0.978941
3300		0.978917
3310		0.978845
3320		0.978835
3330		0.978744
3340		0.978645
3350		0.978527
3360		0.978502
3370		0.978467
3380		0.978380
3390		0.978325
3400		0.978254
3410		0.978232
3420		0.978218
3430		0.978114
3440		0.978049
3450		0.978010
3460		0.977916
3470		0.977817
3480		0.977768
3490		0.977762
3500		0.977729
3510		0.977695
3520		0.977655
3530		0.977635
3540		0.977603
3550		0.977525
3560		0.977455
3570		0.977393
3580		0.977305
3590		0.977283
3600		0.977296
3610		0.977300
3620		0.977232
3630		0.977185
3640		0.977135
3650		0.977097
3660		0.977010
3670		0.976892
3680		0.976809
3690		0.976734
3700		0.976712
3710		0.976682
3720		0.976682
3730		0.976643
3740		0.976592
3750		0.976540
3760		0.976450
3770		0.976395
3780		0.976332
3790		0.976261
3800		0.976183
3810		0.976149
3820		0.976082
3830		0.975994
3840		0.975923
3850		0.975842
3860		0.975824
3870		0.975753
3880		0.975636
3890		0.975609
3900		0.975511
3910		0.975494
3920		0.975475
3930		0.975450
3940		0.975432
3950		0.975378
3960		0.975260
3970		0.975202
3980		0.975111
3990		0.975082
4000		0.975044
4010		0.975003
4020		0.974922
4030		0.974853
4040		0.974770
4050		0.974745
4060		0.974704
4070		0.974578
4080		0.974510
4090		0.974458
4100		0.974315
4110		0.974277
4120		0.974189
4130		0.974163
4140		0.974156
4150		0.974098
4160		0.974052
4170		0.973995
4180		0.973965
4190		0.973863
4200		0.973791
4210		0.973758
4220		0.973681
4230		0.973662
4240		0.973640
4250		0.973610
4260		0.973551
4270		0.973478
4280		0.973422
4290		0.973348
4300		0.973289
4310		0.973241
4320		0.973161
4330		0.973073
4340		0.973004
4350		0.972962
4360		0.972865
4370		0.972791
4380		0.972737
4390		0.972652
4400		0.972570
4410		0.972494
4420		0.972407
4430		0.972408
4440		0.972372
4450		0.972316
4460		0.972263
4470		0.972237
4480		0.972226
4490		0.972204
4500		0.972162
4510		0.972146
4520		0.972096
4530		0.972036
4540		0.972000
4550		0.971931
4560		0.971857
4570		0.971777
4580		0.971718
4590		0.971731
4600		0.971699
4610		0.971668
4620		0.971654
4630		0.971525
4640		0.971449
4650		0.971386
4660		0.971358
4670		0.971302
4680		0.971242
4690		0.971194
4700		0.971123
4710		0.971077
4720		0.971025
4730		0.971013
4740		0.970968
4750		0.970914
4760		0.970832
4770		0.970769
4780		0.970670
4790		0.970609
4800		0.970579
4810		0.970514
4820		0.970480
4830		0.970420
4840		0.970343
4850		0.970235
4860		0.970218
