k		corr_k
0		1.000000
10		0.967690
20		0.937166
30		0.907645
40		0.879110
50		0.851635
60		0.825065
70		0.799434
80		0.774498
90		0.750284
100		0.726673
110		0.703545
120		0.681231
130		0.659801
140		0.639219
150		0.619449
160		0.600423
170		0.582013
180		0.564147
190		0.546722
200		0.529923
210		0.513548
220		0.497993
230		0.483278
240		0.469148
250		0.455392
260		0.441808
270		0.428511
280		0.415671
290		0.403373
300		0.391370
310		0.379720
320		0.368293
330		0.357167
340		0.346231
350		0.335461
360		0.324937
370		0.314873
380		0.305291
390		0.296083
400		0.286837
410		0.277793
420		0.268840
430		0.260122
440		0.251602
450		0.243071
460		0.234644
470		0.226196
480		0.217551
490		0.209129
500		0.201100
510		0.193170
520		0.185454
530		0.177927
540		0.170674
550		0.163769
560		0.157184
570		0.151027
580		0.145203
590		0.139563
600		0.134166
610		0.128840
620		0.123847
630		0.119060
640		0.114595
650		0.110480
660		0.106417
670		0.102406
680		0.098536
690		0.094933
700		0.091684
710		0.088749
720		0.085863
730		0.083136
740		0.080630
750		0.078344
760		0.076108
770		0.074076
780		0.072184
790		0.070211
800		0.068215
810		0.066379
820		0.064788
830		0.063412
840		0.062063
850		0.060962
860		0.060003
870		0.058906
880		0.058041
890		0.056989
900		0.055999
910		0.055117
920		0.054293
930		0.053649
940		0.053063
950		0.052415
960		0.051994
970		0.051746
980		0.051595
990		0.051526
1000		0.051741
1010		0.051892
1020		0.052105
1030		0.052697
1040		0.053532
1050		0.054373
1060		0.055196
1070		0.055995
1080		0.056760
1090		0.057507
1100		0.058170
1110		0.058822
1120		0.059501
1130		0.059995
1140		0.060260
1150		0.060412
1160		0.060525
1170		0.060595
1180		0.060650
1190		0.060724
1200		0.060806
1210		0.060704
1220		0.060725
1230		0.060574
1240		0.060411
1250		0.060201
1260		0.059449
1270		0.058539
1280		0.057680
1290		0.056701
1300		0.055749
1310		0.054634
1320		0.053818
1330		0.052930
1340		0.052133
1350		0.051584
1360		0.051090
1370		0.050541
1380		0.050318
1390		0.049987
1400		0.049484
1410		0.048640
1420		0.047656
1430		0.046506
1440		0.045428
1450		0.044446
1460		0.043470
1470		0.042300
1480		0.041206
1490		0.040093
1500		0.039218
1510		0.038150
1520		0.036828
1530		0.035483
1540		0.034148
1550		0.032947
1560		0.031653
1570		0.030225
1580		0.028838
1590		0.027359
1600		0.025908
1610		0.024624
1620		0.023488
1630		0.022297
1640		0.020813
1650		0.019621
1660		0.018371
1670		0.017166
1680		0.016132
1690		0.015107
1700		0.014012
1710		0.013004
1720		0.011791
1730		0.010876
1740		0.010121
1750		0.009401
1760		0.008551
1770		0.007514
1780		0.006565
1790		0.005554
1800		0.004467
1810		0.003556
1820		0.002912
1830		0.001856
1840		0.000704
1850		-0.000458
1860		-0.001566
1870		-0.003016
1880		-0.004592
1890		-0.005984
1900		-0.007198
1910		-0.008274
1920		-0.009333
1930		-0.010175
1940		-0.010802
1950		-0.011332
1960		-0.011788
1970		-0.011936
1980		-0.012316
1990		-0.012953
2000		-0.013262
2010		-0.013546
2020		-0.013941
2030		-0.014104
2040		-0.014089
2050		-0.014324
2060		-0.014711
2070		-0.014944
2080		-0.015152
2090		-0.015510
2100		-0.015819
2110		-0.015958
2120		-0.015975
2130		-0.016026
2140		-0.016075
2150		-0.016085
2160		-0.015955
2170		-0.015694
2180		-0.015545
2190		-0.015475
2200		-0.015267
2210		-0.014935
2220		-0.014627
2230		-0.014588
2240		-0.014525
2250		-0.014568
2260		-0.014556
2270		-0.014850
2280		-0.014987
2290		-0.015008
2300		-0.015238
2310		-0.015549
2320		-0.015838
2330		-0.016095
2340		-0.016581
2350		-0.016977
2360		-0.017392
2370		-0.017836
2380		-0.018364
2390		-0.018828
2400		-0.019142
2410		-0.019370
2420		-0.019387
2430		-0.019310
2440		-0.019245
2450		-0.019247
2460		-0.018901
2470		-0.018483
2480		-0.017830
2490		-0.017181
2500		-0.016352
2510		-0.015037
2520		-0.013709
2530		-0.012554
2540		-0.011314
2550		-0.010169
2560		-0.008857
2570		-0.007726
2580		-0.006544
2590		-0.005464
2600		-0.004377
2610		-0.003260
2620		-0.001956
2630		-0.000541
2640		0.000751
2650		0.002075
2660		0.003217
2670		0.004292
2680		0.005216
2690		0.006100
2700		0.006846
2710		0.007532
