k		corr_k
0		1.000000
10		0.999048
20		0.998071
30		0.997108
40		0.996161
50		0.995230
60		0.994308
70		0.993361
80		0.992385
90		0.991472
100		0.990553
110		0.989656
120		0.988745
130		0.987820
140		0.986930
150		0.986054
160		0.985194
170		0.984339
180		0.983470
190		0.982556
200		0.981645
210		0.980805
220		0.979954
230		0.979099
240		0.978240
250		0.977391
260		0.976558
270		0.975744
280		0.974914
290		0.974085
300		0.973238
310		0.972380
320		0.971561
330		0.970771
340		0.969995
350		0.969222
360		0.968442
370		0.967660
380		0.966887
390		0.966112
400		0.965348
410		0.964588
420		0.963832
430		0.963076
440		0.962361
450		0.961631
460		0.960911
470		0.960218
480		0.959509
490		0.958809
500		0.958143
510		0.957463
520		0.956761
530		0.956037
540		0.955354
550		0.954682
560		0.954026
570		0.953358
580		0.952727
590		0.952075
600		0.951436
610		0.950762
620		0.950092
630		0.949450
640		0.948810
650		0.948150
660		0.947518
670		0.946892
680		0.946297
690		0.945688
700		0.945085
710		0.944472
720		0.943841
730		0.943203
740		0.942562
750		0.941916
760		0.941292
770		0.940688
780		0.940086
790		0.939466
800		0.938839
810		0.938209
820		0.937617
830		0.937039
840		0.936468
850		0.935899
860		0.935317
870		0.934714
880		0.934084
890		0.933467
900		0.932854
910		0.932235
920		0.931631
930		0.931053
940		0.930521
950		0.930003
960		0.929464
970		0.928903
980		0.928333
990		0.927808
1000		0.927264
1010		0.926723
1020		0.926192
1030		0.925683
1040		0.925141
1050		0.924623
1060		0.924121
1070		0.923621
1080		0.923113
1090		0.922600
1100		0.922103
1110		0.921641
1120		0.921186
1130		0.920727
1140		0.920300
1150		0.919873
1160		0.919413
1170		0.918979
1180		0.918507
1190		0.918039
1200		0.917608
1210		0.917178
1220		0.916726
1230		0.916241
1240		0.915775
1250		0.915321
1260		0.914912
1270		0.914504
1280		0.914067
1290		0.913639
1300		0.913250
1310		0.912884
1320		0.912509
1330		0.912135
1340		0.911755
1350		0.911372
1360		0.911011
1370		0.910629
1380		0.910233
1390		0.909820
1400		0.909427
1410		0.909015
1420		0.908600
1430		0.908185
1440		0.907786
1450		0.907414
1460		0.907070
1470		0.906703
1480		0.906341
1490		0.905978
1500		0.905560
1510		0.905117
1520		0.904694
1530		0.904281
1540		0.903843
1550		0.903397
1560		0.902952
1570		0.902544
1580		0.902134
1590		0.901704
1600		0.901311
1610		0.900948
1620		0.900548
1630		0.900144
1640		0.899757
1650		0.899399
1660		0.899050
1670		0.898730
1680		0.898378
1690		0.897993
1700		0.897624
1710		0.897290
1720		0.896939
1730		0.896581
1740		0.896214
1750		0.895877
1760		0.895537
1770		0.895203
1780		0.894870
1790		0.894572
1800		0.894265
1810		0.893976
1820		0.893667
1830		0.893369
1840		0.893062
1850		0.892769
1860		0.892450
1870		0.892127
1880		0.891778
1890		0.891433
1900		0.891065
1910		0.890703
1920		0.890353
1930		0.890012
1940		0.889676
1950		0.889359
1960		0.889026
1970		0.888683
1980		0.888315
1990		0.887933
2000		0.887572
2010		0.887228
2020		0.886906
2030		0.886585
2040		0.886243
2050		0.885877
2060		0.885547
2070		0.885241
2080		0.884882
2090		0.884512
2100		0.884141
2110		0.883762
2120		0.883410
2130		0.883081
2140		0.882791
2150		0.882501
2160		0.882195
2170		0.881866
2180		0.881528
2190		0.881189
2200		0.880864
2210		0.880555
2220		0.880286
2230		0.880011
2240		0.879724
2250		0.879441
2260		0.879169
2270		0.878864
2280		0.878545
2290		0.878196
2300		0.877856
2310		0.877557
2320		0.877252
2330		0.876950
2340		0.876645
2350		0.876372
2360		0.876094
2370		0.875807
2380		0.875511
2390		0.875189
2400		0.874892
2410		0.874612
2420		0.874343
2430		0.874059
2440		0.873743
2450		0.873443
2460		0.873154
2470		0.872859
2480		0.872558
2490		0.872291
2500		0.872043
2510		0.871764
2520		0.871508
2530		0.871256
2540		0.870994
2550		0.870723
2560		0.870455
2570		0.870211
2580		0.869934
2590		0.869695
2600		0.869436
2610		0.869181
2620		0.868947
2630		0.868724
2640		0.868505
2650		0.868303
2660		0.868084
2670		0.867895
2680		0.867678
2690		0.867429
2700		0.867172
2710		0.866914
2720		0.866679
2730		0.866437
2740		0.866226
2750		0.866038
2760		0.865821
2770		0.865602
2780		0.865395
2790		0.865216
2800		0.865013
2810		0.864814
2820		0.864627
2830		0.864464
2840		0.864310
2850		0.864145
2860		0.863929
2870		0.863688
2880		0.863498
2890		0.863341
2900		0.863171
2910		0.862982
2920		0.862802
2930		0.862615
2940		0.862411
2950		0.862225
2960		0.862034
2970		0.861842
2980		0.861642
2990		0.861448
3000		0.861272
3010		0.861076
3020		0.860876
3030		0.860678
3040		0.860505
3050		0.860354
3060		0.860184
3070		0.860021
3080		0.859812
3090		0.859619
3100		0.859455
3110		0.859310
3120		0.859210
3130		0.859127
3140		0.859028
3150		0.858912
3160		0.858784
3170		0.858687
3180		0.858593
3190		0.858467
3200		0.858324
3210		0.858168
3220		0.858012
3230		0.857871
3240		0.857736
3250		0.857588
3260		0.857466
3270		0.857341
3280		0.857242
3290		0.857126
3300		0.857020
3310		0.856886
3320		0.856773
3330		0.856646
3340		0.856503
3350		0.856372
3360		0.856221
3370		0.856091
3380		0.855976
3390		0.855894
3400		0.855771
3410		0.855663
3420		0.855564
3430		0.855471
3440		0.855369
3450		0.855281
3460		0.855175
3470		0.855044
3480		0.854948
3490		0.854836
3500		0.854696
3510		0.854547
3520		0.854407
3530		0.854276
3540		0.854132
3550		0.853967
3560		0.853816
3570		0.853683
3580		0.853578
3590		0.853462
3600		0.853342
3610		0.853215
3620		0.853082
3630		0.852921
3640		0.852731
3650		0.852563
3660		0.852421
3670		0.852302
3680		0.852173
3690		0.852066
3700		0.851936
3710		0.851802
3720		0.851692
3730		0.851590
3740		0.851493
3750		0.851376
3760		0.851227
3770		0.851098
3780		0.850963
3790		0.850861
3800		0.850741
3810		0.850567
3820		0.850406
3830		0.850286
3840		0.850150
3850		0.850017
3860		0.849896
3870		0.849744
3880		0.849599
3890		0.849442
3900		0.849296
3910		0.849170
3920		0.849019
3930		0.848866
3940		0.848675
3950		0.848486
3960		0.848312
3970		0.848143
3980		0.847968
3990		0.847774
4000		0.847593
4010		0.847443
4020		0.847301
4030		0.847185
4040		0.847035
4050		0.846826
4060		0.846629
4070		0.846462
4080		0.846300
4090		0.846116
4100		0.845970
4110		0.845852
4120		0.845752
4130		0.845628
4140		0.845475
4150		0.845311
4160		0.845138
4170		0.844983
4180		0.844846
4190		0.844703
4200		0.844568
4210		0.844453
4220		0.844325
4230		0.844211
4240		0.844107
4250		0.844008
4260		0.843908
4270		0.843804
4280		0.843671
4290		0.843514
4300		0.843347
4310		0.843154
4320		0.842949
4330		0.842736
4340		0.842531
4350		0.842349
4360		0.842180
4370		0.841972
4380		0.841780
4390		0.841573
4400		0.841383
4410		0.841217
4420		0.841024
4430		0.840822
4440		0.840616
4450		0.840391
4460		0.840196
4470		0.839971
4480		0.839740
4490		0.839516
4500		0.839288
4510		0.839090
4520		0.838876
4530		0.838663
4540		0.838424
4550		0.838191
4560		0.837935
4570		0.837701
4580		0.837508
4590		0.837334
4600		0.837162
4610		0.836976
4620		0.836783
4630		0.836578
4640		0.836392
4650		0.836212
4660		0.836049
4670		0.835862
4680		0.835664
4690		0.835501
4700		0.835352
4710		0.835193
4720		0.835004
4730		0.834798
4740		0.834602
4750		0.834411
4760		0.834231
4770		0.834061
4780		0.833894
4790		0.833766
4800		0.833621
4810		0.833462
4820		0.833307
4830		0.833146
4840		0.832952
4850		0.832765
4860		0.832601
4870		0.832444
4880		0.832285
4890		0.832130
4900		0.832011
4910		0.831911
4920		0.831807
4930		0.831710
4940		0.831619
4950		0.831545
4960		0.831461
4970		0.831359
4980		0.831228
4990		0.831111
5000		0.830971
5010		0.830846
5020		0.830740
5030		0.830628
5040		0.830512
5050		0.830346
5060		0.830181
5070		0.830019
5080		0.829834
5090		0.829651
5100		0.829462
5110		0.829308
5120		0.829157
5130		0.829024
5140		0.828885
5150		0.828770
5160		0.828651
5170		0.828550
5180		0.828423
5190		0.828270
5200		0.828111
5210		0.827983
5220		0.827877
5230		0.827764
5240		0.827662
5250		0.827536
5260		0.827409
5270		0.827260
5280		0.827086
5290		0.826925
5300		0.826789
5310		0.826668
5320		0.826521
5330		0.826378
5340		0.826244
5350		0.826125
5360		0.825975
5370		0.825815
5380		0.825671
5390		0.825519
5400		0.825376
5410		0.825231
5420		0.825084
5430		0.824952
5440		0.824854
5450		0.824762
5460		0.824679
5470		0.824583
5480		0.824461
5490		0.824337
5500		0.824223
5510		0.824107
5520		0.823990
5530		0.823888
5540		0.823818
5550		0.823753
5560		0.823681
5570		0.823603
5580		0.823518
5590		0.823438
5600		0.823370
5610		0.823280
5620		0.823189
5630		0.823085
5640		0.822960
5650		0.822853
5660		0.822734
5670		0.822597
5680		0.822467
5690		0.822376
5700		0.822298
5710		0.822218
5720		0.822167
5730		0.822103
5740		0.822032
5750		0.821980
5760		0.821895
5770		0.821811
5780		0.821683
5790		0.821520
5800		0.821390
5810		0.821288
5820		0.821222
5830		0.821142
5840		0.821071
5850		0.821010
5860		0.820944
5870		0.820865
5880		0.820780
5890		0.820721
5900		0.820666
5910		0.820626
5920		0.820579
5930		0.820520
5940		0.820436
5950		0.820344
5960		0.820247
5970		0.820132
5980		0.820018
5990		0.819908
6000		0.819769
6010		0.819623
6020		0.819487
6030		0.819367
6040		0.819274
6050		0.819205
6060		0.819126
6070		0.819040
6080		0.818915
6090		0.818817
6100		0.818723
6110		0.818605
6120		0.818492
6130		0.818386
6140		0.818247
6150		0.818117
6160		0.817994
6170		0.817908
6180		0.817822
6190		0.817724
6200		0.817633
6210		0.817564
6220		0.817515
6230		0.817477
6240		0.817456
6250		0.817462
6260		0.817456
6270		0.817401
6280		0.817339
6290		0.817292
6300		0.817238
6310		0.817161
6320		0.817069
6330		0.816981
6340		0.816918
6350		0.816846
6360		0.816770
6370		0.816710
6380		0.816659
6390		0.816653
6400		0.816633
6410		0.816590
6420		0.816553
6430		0.816542
6440		0.816521
6450		0.816467
6460		0.816436
6470		0.816405
6480		0.816400
6490		0.816357
6500		0.816285
6510		0.816223
6520		0.816160
6530		0.816097
6540		0.816050
6550		0.816023
6560		0.815996
6570		0.815942
6580		0.815913
6590		0.815898
6600		0.815844
6610		0.815763
6620		0.815693
6630		0.815642
6640		0.815597
6650		0.815580
6660		0.815566
6670		0.815524
6680		0.815462
6690		0.815390
6700		0.815305
6710		0.815215
6720		0.815121
6730		0.815045
6740		0.814995
6750		0.814984
6760		0.814991
6770		0.814992
6780		0.814980
6790		0.814960
6800		0.814949
6810		0.814953
6820		0.814942
6830		0.814957
6840		0.814986
6850		0.815012
6860		0.815012
6870		0.815012
6880		0.815015
6890		0.815027
6900		0.815007
6910		0.814983
6920		0.814970
6930		0.814943
6940		0.814934
6950		0.814939
6960		0.814926
6970		0.814902
6980		0.814894
6990		0.814898
7000		0.814900
7010		0.814932
7020		0.814945
7030		0.814943
7040		0.814921
7050		0.814858
7060		0.814814
7070		0.814770
7080		0.814717
7090		0.814670
7100		0.814666
7110		0.814666
7120		0.814696
7130		0.814739
7140		0.814778
7150		0.814802
7160		0.814828
7170		0.814846
7180		0.814845
7190		0.814825
7200		0.814788
7210		0.814739
7220		0.814701
7230		0.814667
7240		0.814642
7250		0.814623
7260		0.814605
7270		0.814599
7280		0.814582
7290		0.814570
7300		0.814550
7310		0.814502
7320		0.814442
7330		0.814387
7340		0.814359
7350		0.814305
7360		0.814253
7370		0.814172
7380		0.814060
7390		0.814003
7400		0.813962
7410		0.813916
7420		0.813865
7430		0.813838
7440		0.813815
7450		0.813766
7460		0.813714
7470		0.813658
7480		0.813561
7490		0.813448
7500		0.813360
7510		0.813275
7520		0.813205
7530		0.813133
7540		0.813053
7550		0.812996
7560		0.812940
7570		0.812837
7580		0.812732
7590		0.812673
7600		0.812571
7610		0.812469
7620		0.812367
7630		0.812254
7640		0.812132
7650		0.811996
7660		0.811874
7670		0.811749
7680		0.811617
7690		0.811484
7700		0.811373
7710		0.811302
7720		0.811208
7730		0.811107
7740		0.811066
7750		0.811013
7760		0.810957
7770		0.810893
7780		0.810815
7790		0.810726
7800		0.810629
7810		0.810563
7820		0.810515
7830		0.810479
7840		0.810448
7850		0.810431
7860		0.810407
7870		0.810378
7880		0.810353
7890		0.810322
7900		0.810296
7910		0.810302
7920		0.810321
7930		0.810291
7940		0.810265
7950		0.810247
7960		0.810266
7970		0.810245
7980		0.810197
7990		0.810157
8000		0.810130
8010		0.810084
8020		0.810056
8030		0.809997
8040		0.809987
8050		0.809960
8060		0.809942
8070		0.809920
8080		0.809901
8090		0.809866
8100		0.809825
8110		0.809780
8120		0.809728
8130		0.809691
8140		0.809667
8150		0.809627
8160		0.809593
8170		0.809543
8180		0.809456
8190		0.809350
8200		0.809230
8210		0.809134
8220		0.809048
8230		0.808969
8240		0.808886
8250		0.808796
8260		0.808703
8270		0.808617
8280		0.808528
8290		0.808427
8300		0.808312
8310		0.808184
8320		0.808078
8330		0.807962
8340		0.807853
8350		0.807714
8360		0.807566
8370		0.807458
8380		0.807393
8390		0.807317
8400		0.807274
8410		0.807213
8420		0.807147
8430		0.807085
8440		0.806994
8450		0.806931
8460		0.806849
8470		0.806740
8480		0.806644
8490		0.806557
8500		0.806491
8510		0.806418
8520		0.806327
8530		0.806225
8540		0.806157
8550		0.806078
8560		0.806024
8570		0.805943
8580		0.805852
8590		0.805769
8600		0.805703
8610		0.805639
8620		0.805570
8630		0.805550
8640		0.805488
8650		0.805427
8660		0.805342
8670		0.805250
8680		0.805175
8690		0.805090
8700		0.805012
8710		0.804955
8720		0.804887
8730		0.804831
8740		0.804748
8750		0.804688
8760		0.804627
8770		0.804545
8780		0.804425
8790		0.804343
8800		0.804289
8810		0.804228
8820		0.804154
8830		0.804079
8840		0.803976
8850		0.803857
8860		0.803726
8870		0.803628
8880		0.803526
8890		0.803389
8900		0.803268
8910		0.803150
8920		0.803038
8930		0.802894
8940		0.802760
8950		0.802669
8960		0.802613
8970		0.802568
8980		0.802516
8990		0.802493
9000		0.802484
9010		0.802460
9020		0.802412
9030		0.802342
9040		0.802249
9050		0.802110
9060		0.801964
9070		0.801841
9080		0.801726
9090		0.801618
9100		0.801477
9110		0.801338
9120		0.801200
9130		0.801082
9140		0.801006
9150		0.800934
9160		0.800854
9170		0.800774
9180		0.800680
9190		0.800593
9200		0.800507
9210		0.800421
9220		0.800321
9230		0.800179
