k		corr_k
0		1.000000
10		0.999193
20		0.998319
30		0.997419
40		0.996579
50		0.995767
60		0.994964
70		0.994203
80		0.993375
90		0.992553
100		0.991759
110		0.990968
120		0.990186
130		0.989390
140		0.988613
150		0.987851
160		0.987108
170		0.986322
180		0.985593
190		0.984850
200		0.984119
210		0.983378
220		0.982637
230		0.981858
240		0.981094
250		0.980368
260		0.979653
270		0.978953
280		0.978209
290		0.977508
300		0.976834
310		0.976147
320		0.975433
330		0.974764
340		0.974101
350		0.973401
360		0.972697
370		0.972016
380		0.971338
390		0.970684
400		0.970022
410		0.969372
420		0.968729
430		0.968050
440		0.967380
450		0.966718
460		0.966030
470		0.965346
480		0.964703
490		0.964057
500		0.963395
510		0.962741
520		0.962089
530		0.961446
540		0.960817
550		0.960203
560		0.959610
570		0.958934
580		0.958306
590		0.957711
600		0.957131
610		0.956584
620		0.955994
630		0.955385
640		0.954791
650		0.954255
660		0.953728
670		0.953223
680		0.952698
690		0.952155
700		0.951595
710		0.951048
720		0.950551
730		0.950030
740		0.949482
750		0.948938
760		0.948432
770		0.947923
780		0.947421
790		0.946938
800		0.946428
810		0.945912
820		0.945366
830		0.944863
840		0.944402
850		0.943905
860		0.943407
870		0.942938
880		0.942437
890		0.941934
900		0.941474
910		0.941014
920		0.940562
930		0.940119
940		0.939654
950		0.939221
960		0.938812
970		0.938370
980		0.937931
990		0.937481
1000		0.937004
1010		0.936528
1020		0.936087
1030		0.935649
1040		0.935219
1050		0.934828
1060		0.934473
1070		0.934141
1080		0.933813
1090		0.933458
1100		0.933060
1110		0.932671
1120		0.932341
1130		0.932033
1140		0.931654
1150		0.931298
1160		0.930958
1170		0.930582
1180		0.930189
1190		0.929789
1200		0.929428
1210		0.929059
1220		0.928706
1230		0.928359
1240		0.928014
1250		0.927640
1260		0.927264
1270		0.926921
1280		0.926578
1290		0.926255
1300		0.925920
1310		0.925576
1320		0.925225
1330		0.924882
1340		0.924575
1350		0.924216
1360		0.923872
1370		0.923545
1380		0.923239
1390		0.922920
1400		0.922636
1410		0.922319
1420		0.922005
1430		0.921728
1440		0.921421
1450		0.921107
1460		0.920788
1470		0.920488
1480		0.920155
1490		0.919846
1500		0.919509
1510		0.919171
1520		0.918847
1530		0.918565
1540		0.918306
1550		0.918030
1560		0.917684
1570		0.917326
1580		0.917025
1590		0.916740
1600		0.916432
1610		0.916121
1620		0.915841
1630		0.915538
1640		0.915222
1650		0.914912
1660		0.914603
1670		0.914300
1680		0.913980
1690		0.913654
1700		0.913331
1710		0.912995
1720		0.912691
1730		0.912371
1740		0.912078
1750		0.911807
1760		0.911533
1770		0.911219
1780		0.910907
1790		0.910610
1800		0.910313
1810		0.910064
1820		0.909775
1830		0.909456
1840		0.909137
1850		0.908880
1860		0.908617
1870		0.908356
1880		0.908052
1890		0.907751
1900		0.907446
1910		0.907134
1920		0.906857
1930		0.906569
1940		0.906252
1950		0.905991
1960		0.905733
1970		0.905476
1980		0.905228
1990		0.904977
2000		0.904683
2010		0.904408
2020		0.904146
2030		0.903882
2040		0.903598
2050		0.903344
2060		0.903042
2070		0.902731
2080		0.902430
2090		0.902143
2100		0.901896
2110		0.901659
2120		0.901458
2130		0.901236
2140		0.900991
2150		0.900746
2160		0.900499
2170		0.900256
2180		0.900040
2190		0.899804
2200		0.899557
2210		0.899305
2220		0.899047
2230		0.898770
2240		0.898490
2250		0.898249
2260		0.897986
2270		0.897764
2280		0.897527
2290		0.897268
2300		0.897051
