k		corr_k
0		1.000000
10		0.997272
20		0.994614
30		0.992011
40		0.989425
50		0.986894
60		0.984353
70		0.981886
80		0.979404
90		0.976981
100		0.974596
110		0.972196
120		0.969885
130		0.967614
140		0.965352
150		0.963116
160		0.960897
170		0.958769
180		0.956677
190		0.954591
200		0.952552
210		0.950538
220		0.948575
230		0.946633
240		0.944734
250		0.942847
260		0.940977
270		0.939166
280		0.937362
290		0.935596
300		0.933880
310		0.932173
320		0.930519
330		0.928890
340		0.927300
350		0.925746
360		0.924237
370		0.922719
380		0.921235
390		0.919791
400		0.918360
410		0.916942
420		0.915536
430		0.914196
440		0.912837
450		0.911490
460		0.910168
470		0.908840
480		0.907524
490		0.906215
500		0.904908
510		0.903648
520		0.902388
530		0.901161
540		0.899951
550		0.898754
560		0.897573
570		0.896421
580		0.895264
590		0.894137
600		0.893000
610		0.891865
620		0.890743
630		0.889615
640		0.888486
650		0.887394
660		0.886318
670		0.885245
680		0.884193
690		0.883173
700		0.882153
710		0.881172
720		0.880197
730		0.879233
740		0.878275
750		0.877392
760		0.876501
770		0.875658
780		0.874842
790		0.874031
800		0.873220
810		0.872386
820		0.871568
830		0.870741
840		0.869941
850		0.869173
860		0.868428
870		0.867647
880		0.866875
890		0.866116
900		0.865383
910		0.864610
920		0.863879
930		0.863177
940		0.862454
950		0.861711
960		0.860983
970		0.860256
980		0.859538
990		0.858852
1000		0.858147
1010		0.857452
1020		0.856745
1030		0.856037
1040		0.855338
1050		0.854677
1060		0.853976
1070		0.853326
1080		0.852686
1090		0.852054
1100		0.851429
1110		0.850830
1120		0.850291
1130		0.849704
1140		0.849153
1150		0.848647
1160		0.848103
1170		0.847593
1180		0.847066
1190		0.846555
1200		0.846020
1210		0.845449
1220		0.844913
1230		0.844394
1240		0.843851
1250		0.843290
1260		0.842747
1270		0.842187
1280		0.841630
1290		0.841075
1300		0.840512
1310		0.839949
1320		0.839386
1330		0.838807
1340		0.838214
1350		0.837626
1360		0.837048
1370		0.836493
1380		0.835932
1390		0.835338
1400		0.834796
1410		0.834262
1420		0.833731
1430		0.833184
1440		0.832661
1450		0.832150
1460		0.831654
1470		0.831177
1480		0.830682
1490		0.830195
1500		0.829716
1510		0.829217
1520		0.828759
1530		0.828289
1540		0.827803
1550		0.827328
1560		0.826800
1570		0.826251
1580		0.825740
1590		0.825216
1600		0.824705
1610		0.824204
1620		0.823720
1630		0.823217
1640		0.822730
1650		0.822274
1660		0.821811
1670		0.821364
1680		0.820893
1690		0.820390
1700		0.819913
1710		0.819429
1720		0.818953
1730		0.818467
1740		0.818002
1750		0.817516
1760		0.817027
1770		0.816586
1780		0.816137
1790		0.815726
1800		0.815309
1810		0.814939
1820		0.814553
1830		0.814174
1840		0.813793
1850		0.813435
1860		0.813073
1870		0.812697
1880		0.812361
1890		0.811997
1900		0.811668
1910		0.811311
1920		0.810991
1930		0.810693
1940		0.810353
1950		0.810044
1960		0.809710
1970		0.809363
1980		0.809009
1990		0.808692
2000		0.808362
2010		0.808002
2020		0.807679
2030		0.807343
2040		0.807022
2050		0.806717
2060		0.806419
2070		0.806142
2080		0.805858
2090		0.805574
2100		0.805273
2110		0.804968
2120		0.804674
2130		0.804392
2140		0.804088
2150		0.803789
