k		corr_k
0		1.000000
10		0.997056
20		0.994415
30		0.991709
40		0.989049
50		0.986354
60		0.983618
70		0.980983
80		0.978327
90		0.975700
100		0.973096
110		0.970504
120		0.967963
130		0.965462
140		0.962985
150		0.960461
160		0.957998
170		0.955595
180		0.953165
190		0.950761
200		0.948460
210		0.946166
220		0.943896
230		0.941594
240		0.939282
250		0.937068
260		0.934786
270		0.932591
280		0.930445
290		0.928176
300		0.926042
310		0.923998
320		0.921962
330		0.919945
340		0.917934
350		0.915925
360		0.913960
370		0.912044
380		0.910104
390		0.908232
400		0.906342
410		0.904483
420		0.902692
430		0.900904
440		0.899167
450		0.897439
460		0.895708
470		0.893951
480		0.892233
490		0.890496
500		0.888754
510		0.886950
520		0.885252
530		0.883521
540		0.881807
550		0.880080
560		0.878350
570		0.876634
580		0.874950
590		0.873307
600		0.871561
610		0.869857
620		0.868197
630		0.866557
640		0.864978
650		0.863366
660		0.861680
670		0.860028
680		0.858425
690		0.856840
700		0.855215
710		0.853629
720		0.851995
730		0.850435
740		0.848879
750		0.847295
760		0.845686
770		0.844133
780		0.842596
790		0.841063
800		0.839547
810		0.838071
820		0.836627
830		0.835154
840		0.833676
850		0.832245
860		0.830757
870		0.829340
880		0.827931
890		0.826579
900		0.825224
910		0.823835
920		0.822471
930		0.821171
940		0.819778
950		0.818431
960		0.817137
970		0.815817
980		0.814492
990		0.813185
1000		0.811898
1010		0.810654
1020		0.809444
1030		0.808196
1040		0.806976
1050		0.805706
1060		0.804456
1070		0.803202
1080		0.801904
1090		0.800679
1100		0.799474
1110		0.798263
1120		0.797059
1130		0.795900
1140		0.794738
1150		0.793525
1160		0.792348
1170		0.791149
1180		0.789947
1190		0.788672
1200		0.787444
1210		0.786159
1220		0.784887
1230		0.783601
1240		0.782349
1250		0.781166
1260		0.779888
1270		0.778665
1280		0.777495
1290		0.776280
1300		0.775077
1310		0.773852
1320		0.772683
1330		0.771474
1340		0.770264
1350		0.769081
1360		0.767928
1370		0.766776
1380		0.765630
1390		0.764507
1400		0.763389
1410		0.762294
1420		0.761204
1430		0.760079
1440		0.758988
1450		0.757937
1460		0.756829
1470		0.755739
1480		0.754699
1490		0.753636
1500		0.752529
1510		0.751463
1520		0.750402
1530		0.749369
1540		0.748248
1550		0.747146
1560		0.746073
1570		0.744976
1580		0.743883
1590		0.742814
1600		0.741731
1610		0.740643
1620		0.739572
1630		0.738542
1640		0.737501
1650		0.736454
1660		0.735410
1670		0.734387
1680		0.733400
1690		0.732382
1700		0.731384
1710		0.730356
1720		0.729346
1730		0.728325
1740		0.727398
1750		0.726417
1760		0.725461
1770		0.724521
1780		0.723590
1790		0.722679
1800		0.721778
1810		0.720892
1820		0.720006
1830		0.719152
1840		0.718335
1850		0.717475
1860		0.716628
1870		0.715792
1880		0.714919
1890		0.714092
1900		0.713325
1910		0.712536
1920		0.711737
1930		0.710923
1940		0.710124
1950		0.709320
1960		0.708571
1970		0.707770
1980		0.706947
1990		0.706120
2000		0.705330
2010		0.704510
2020		0.703677
2030		0.702839
2040		0.701987
2050		0.701154
2060		0.700297
2070		0.699448
2080		0.698613
2090		0.697805
2100		0.696992
2110		0.696143
2120		0.695312
2130		0.694505
2140		0.693711
2150		0.692925
2160		0.692118
2170		0.691328
2180		0.690474
2190		0.689617
2200		0.688756
2210		0.687861
2220		0.687023
2230		0.686155
2240		0.685354
2250		0.684521
2260		0.683662
2270		0.682804
2280		0.681967
2290		0.681109
2300		0.680257
2310		0.679436
2320		0.678683
2330		0.677902
2340		0.677069
2350		0.676218
2360		0.675391
2370		0.674589
2380		0.673794
2390		0.673016
2400		0.672231
2410		0.671463
2420		0.670677
2430		0.669930
2440		0.669144
2450		0.668393
2460		0.667703
2470		0.666970
2480		0.666256
2490		0.665542
2500		0.664898
2510		0.664262
2520		0.663579
2530		0.662909
2540		0.662175
2550		0.661422
2560		0.660703
2570		0.659986
2580		0.659340
2590		0.658611
2600		0.657927
2610		0.657269
2620		0.656585
2630		0.655872
2640		0.655187
2650		0.654537
2660		0.653834
2670		0.653145
2680		0.652463
2690		0.651768
2700		0.651082
2710		0.650424
2720		0.649740
2730		0.649069
2740		0.648402
2750		0.647783
2760		0.647203
2770		0.646568
2780		0.645957
2790		0.645335
2800		0.644751
2810		0.644166
2820		0.643567
2830		0.642938
2840		0.642394
2850		0.641817
2860		0.641241
2870		0.640655
2880		0.640033
2890		0.639429
2900		0.638828
2910		0.638263
2920		0.637700
2930		0.637140
2940		0.636610
2950		0.636078
2960		0.635562
2970		0.635044
2980		0.634541
2990		0.634023
3000		0.633543
3010		0.633092
3020		0.632608
3030		0.632119
3040		0.631653
3050		0.631175
3060		0.630728
3070		0.630249
3080		0.629771
3090		0.629328
3100		0.628871
3110		0.628434
3120		0.627981
3130		0.627517
3140		0.627088
3150		0.626674
3160		0.626234
3170		0.625796
3180		0.625341
3190		0.624829
3200		0.624337
3210		0.623864
3220		0.623414
3230		0.622930
3240		0.622442
3250		0.621982
3260		0.621471
3270		0.620942
3280		0.620412
3290		0.619908
3300		0.619399
3310		0.618889
3320		0.618396
3330		0.617909
3340		0.617358
3350		0.616881
3360		0.616403
3370		0.615953
3380		0.615470
3390		0.614995
3400		0.614453
3410		0.613919
3420		0.613443
3430		0.612887
3440		0.612371
3450		0.611869
3460		0.611366
3470		0.610883
3480		0.610402
3490		0.609905
3500		0.609351
3510		0.608841
3520		0.608360
3530		0.607810
3540		0.607263
3550		0.606661
3560		0.606094
3570		0.605561
3580		0.605059
3590		0.604536
3600		0.604000
3610		0.603532
3620		0.603056
3630		0.602535
3640		0.602057
3650		0.601586
3660		0.601104
3670		0.600638
3680		0.600176
3690		0.599753
3700		0.599317
3710		0.598916
3720		0.598486
3730		0.598118
3740		0.597663
3750		0.597245
3760		0.596857
3770		0.596438
3780		0.596036
3790		0.595642
3800		0.595277
3810		0.594896
3820		0.594556
3830		0.594226
3840		0.593942
3850		0.593596
3860		0.593228
3870		0.592901
3880		0.592585
3890		0.592246
3900		0.591904
3910		0.591601
3920		0.591327
3930		0.591016
3940		0.590718
3950		0.590396
3960		0.590083
3970		0.589784
3980		0.589477
3990		0.589193
4000		0.588867
4010		0.588582
4020		0.588266
4030		0.587943
4040		0.587619
4050		0.587258
4060		0.586935
4070		0.586596
4080		0.586227
4090		0.585914
4100		0.585604
4110		0.585330
4120		0.585026
4130		0.584712
4140		0.584394
4150		0.584047
4160		0.583725
4170		0.583423
4180		0.583070
4190		0.582761
4200		0.582484
4210		0.582207
4220		0.581932
4230		0.581653
4240		0.581348
4250		0.581042
4260		0.580773
4270		0.580547
4280		0.580256
4290		0.579941
4300		0.579611
4310		0.579291
4320		0.579026
4330		0.578709
4340		0.578387
4350		0.578052
4360		0.577714
4370		0.577400
4380		0.577084
4390		0.576764
4400		0.576456
4410		0.576149
4420		0.575821
4430		0.575523
4440		0.575247
4450		0.574934
4460		0.574620
4470		0.574315
4480		0.574004
4490		0.573684
4500		0.573352
4510		0.573080
4520		0.572790
4530		0.572477
4540		0.572168
4550		0.571863
4560		0.571541
4570		0.571241
4580		0.570932
4590		0.570642
4600		0.570349
4610		0.570067
4620		0.569834
4630		0.569594
4640		0.569362
4650		0.569139
4660		0.568906
4670		0.568714
4680		0.568512
4690		0.568257
4700		0.568045
4710		0.567796
4720		0.567593
4730		0.567378
4740		0.567137
4750		0.566932
4760		0.566732
4770		0.566528
4780		0.566352
4790		0.566152
4800		0.565901
4810		0.565638
4820		0.565373
4830		0.565125
4840		0.564932
4850		0.564731
4860		0.564479
4870		0.564252
4880		0.564018
4890		0.563797
4900		0.563594
4910		0.563372
4920		0.563175
4930		0.562954
4940		0.562735
4950		0.562545
4960		0.562346
4970		0.562161
4980		0.561973
4990		0.561778
5000		0.561580
5010		0.561411
5020		0.561189
5030		0.561023
5040		0.560854
5050		0.560629
5060		0.560437
5070		0.560266
5080		0.560093
5090		0.559943
5100		0.559833
5110		0.559656
5120		0.559480
5130		0.559346
5140		0.559173
5150		0.559003
5160		0.558833
5170		0.558626
5180		0.558442
5190		0.558225
5200		0.557972
5210		0.557729
5220		0.557524
5230		0.557280
5240		0.557038
5250		0.556773
5260		0.556502
5270		0.556303
5280		0.556079
5290		0.555849
5300		0.555657
5310		0.555440
5320		0.555244
5330		0.555010
5340		0.554805
5350		0.554637
5360		0.554463
5370		0.554242
5380		0.554027
5390		0.553836
5400		0.553672
5410		0.553481
5420		0.553293
5430		0.553070
5440		0.552878
5450		0.552668
5460		0.552424
5470		0.552207
5480		0.552059
5490		0.551925
5500		0.551818
5510		0.551697
5520		0.551624
5530		0.551488
5540		0.551416
5550		0.551346
5560		0.551269
5570		0.551192
5580		0.551156
5590		0.551122
5600		0.551124
5610		0.551105
5620		0.551045
5630		0.550976
5640		0.550908
5650		0.550825
5660		0.550765
5670		0.550694
5680		0.550613
5690		0.550550
5700		0.550453
5710		0.550319
5720		0.550161
5730		0.550051
5740		0.549937
5750		0.549834
5760		0.549795
5770		0.549719
5780		0.549634
5790		0.549560
5800		0.549479
5810		0.549406
5820		0.549336
5830		0.549246
5840		0.549211
5850		0.549228
5860		0.549220
5870		0.549240
5880		0.549247
5890		0.549249
5900		0.549186
5910		0.549137
5920		0.549077
5930		0.549004
5940		0.548971
5950		0.548880
5960		0.548793
5970		0.548677
5980		0.548610
5990		0.548489
6000		0.548398
6010		0.548372
6020		0.548333
6030		0.548340
6040		0.548333
6050		0.548300
6060		0.548303
6070		0.548296
6080		0.548300
6090		0.548274
6100		0.548276
6110		0.548273
6120		0.548202
6130		0.548152
6140		0.548103
6150		0.548041
6160		0.548027
6170		0.547963
6180		0.547913
6190		0.547914
6200		0.547904
6210		0.547876
6220		0.547860
6230		0.547824
6240		0.547786
6250		0.547744
6260		0.547652
6270		0.547560
6280		0.547454
6290		0.547377
6300		0.547301
6310		0.547276
6320		0.547180
6330		0.547108
6340		0.547093
6350		0.547041
6360		0.547014
6370		0.546947
6380		0.546917
6390		0.546864
6400		0.546813
6410		0.546778
6420		0.546757
6430		0.546762
6440		0.546783
6450		0.546798
6460		0.546749
6470		0.546717
6480		0.546696
6490		0.546637
6500		0.546618
6510		0.546610
6520		0.546590
6530		0.546557
6540		0.546501
6550		0.546431
6560		0.546348
6570		0.546283
6580		0.546241
6590		0.546211
6600		0.546145
6610		0.546085
6620		0.546036
6630		0.545965
6640		0.545906
6650		0.545804
6660		0.545760
6670		0.545685
6680		0.545586
6690		0.545491
6700		0.545392
6710		0.545339
6720		0.545329
6730		0.545316
6740		0.545274
6750		0.545244
6760		0.545181
6770		0.545153
6780		0.545080
6790		0.545011
6800		0.544982
6810		0.544984
6820		0.544968
6830		0.544886
6840		0.544810
6850		0.544740
6860		0.544687
6870		0.544606
6880		0.544521
6890		0.544457
6900		0.544361
6910		0.544340
6920		0.544273
6930		0.544208
6940		0.544203
6950		0.544228
6960		0.544260
6970		0.544252
6980		0.544255
6990		0.544303
7000		0.544367
7010		0.544428
7020		0.544449
7030		0.544495
7040		0.544497
7050		0.544523
7060		0.544562
7070		0.544540
7080		0.544486
7090		0.544468
7100		0.544425
7110		0.544341
7120		0.544249
7130		0.544157
7140		0.544054
7150		0.544001
7160		0.543944
7170		0.543916
7180		0.543910
7190		0.543882
7200		0.543858
7210		0.543804
7220		0.543806
7230		0.543800
7240		0.543764
7250		0.543759
7260		0.543784
7270		0.543773
7280		0.543825
7290		0.543871
7300		0.543901
7310		0.543906
7320		0.543940
7330		0.543939
7340		0.543929
7350		0.543952
7360		0.543946
7370		0.543867
7380		0.543810
7390		0.543775
7400		0.543752
7410		0.543738
7420		0.543709
7430		0.543687
7440		0.543672
7450		0.543690
7460		0.543722
7470		0.543729
7480		0.543798
7490		0.543858
7500		0.543869
7510		0.543857
7520		0.543876
7530		0.543897
7540		0.543913
7550		0.543941
7560		0.544004
7570		0.544031
7580		0.544059
7590		0.544088
7600		0.544086
7610		0.544076
7620		0.544080
7630		0.544122
7640		0.544196
7650		0.544255
7660		0.544285
7670		0.544297
7680		0.544328
7690		0.544352
7700		0.544388
7710		0.544399
7720		0.544350
7730		0.544281
7740		0.544181
7750		0.544096
7760		0.544015
7770		0.543921
7780		0.543839
7790		0.543745
7800		0.543700
7810		0.543638
7820		0.543589
7830		0.543557
7840		0.543504
7850		0.543479
7860		0.543434
7870		0.543396
7880		0.543318
7890		0.543291
7900		0.543238
7910		0.543155
7920		0.543086
7930		0.543017
7940		0.542930
7950		0.542834
7960		0.542723
7970		0.542611
7980		0.542500
7990		0.542359
8000		0.542216
8010		0.542114
8020		0.542000
8030		0.541903
8040		0.541779
8050		0.541618
8060		0.541457
8070		0.541277
8080		0.541083
8090		0.540897
8100		0.540671
8110		0.540489
8120		0.540281
8130		0.540032
8140		0.539813
8150		0.539684
8160		0.539447
8170		0.539241
8180		0.539054
8190		0.538838
8200		0.538644
8210		0.538454
8220		0.538249
8230		0.538041
8240		0.537856
8250		0.537678
8260		0.537479
8270		0.537288
8280		0.537069
8290		0.536856
8300		0.536689
8310		0.536481
8320		0.536312
8330		0.536083
8340		0.535878
8350		0.535707
8360		0.535542
8370		0.535376
8380		0.535201
8390		0.535078
8400		0.534936
8410		0.534770
8420		0.534631
8430		0.534497
8440		0.534346
8450		0.534242
8460		0.534068
8470		0.533916
8480		0.533761
8490		0.533591
8500		0.533456
8510		0.533307
8520		0.533124
8530		0.532956
8540		0.532796
8550		0.532611
8560		0.532450
8570		0.532275
8580		0.532084
8590		0.531915
8600		0.531752
8610		0.531562
8620		0.531363
8630		0.531197
8640		0.531005
8650		0.530816
8660		0.530617
8670		0.530435
8680		0.530228
8690		0.530025
8700		0.529829
8710		0.529582
8720		0.529346
8730		0.529071
8740		0.528789
8750		0.528559
8760		0.528257
8770		0.527935
8780		0.527616
8790		0.527309
8800		0.527033
8810		0.526777
8820		0.526529
8830		0.526336
8840		0.526086
8850		0.525825
8860		0.525582
8870		0.525352
8880		0.525096
8890		0.524877
8900		0.524649
8910		0.524494
8920		0.524323
8930		0.524146
8940		0.523951
8950		0.523787
8960		0.523619
8970		0.523480
8980		0.523299
8990		0.523183
9000		0.523073
9010		0.522988
9020		0.522869
9030		0.522696
9040		0.522539
9050		0.522373
9060		0.522220
9070		0.522047
9080		0.521878
9090		0.521728
9100		0.521580
9110		0.521371
9120		0.521166
9130		0.520959
9140		0.520746
9150		0.520560
9160		0.520388
9170		0.520204
9180		0.520027
9190		0.519844
9200		0.519674
9210		0.519510
9220		0.519350
9230		0.519203
9240		0.519025
9250		0.518916
9260		0.518781
9270		0.518683
9280		0.518550
9290		0.518460
9300		0.518350
9310		0.518226
9320		0.518081
9330		0.517947
9340		0.517808
9350		0.517710
9360		0.517609
9370		0.517549
9380		0.517488
9390		0.517419
9400		0.517377
9410		0.517304
9420		0.517232
9430		0.517196
9440		0.517148
9450		0.517142
9460		0.517158
9470		0.517118
9480		0.517076
9490		0.517074
9500		0.517058
9510		0.517038
9520		0.516995
9530		0.516959
9540		0.516920
9550		0.516880
9560		0.516822
9570		0.516721
9580		0.516676
9590		0.516598
9600		0.516533
9610		0.516412
9620		0.516320
9630		0.516182
9640		0.516043
9650		0.515940
9660		0.515843
9670		0.515686
9680		0.515562
9690		0.515447
9700		0.515286
9710		0.515121
9720		0.515012
9730		0.514857
9740		0.514722
9750		0.514566
9760		0.514403
9770		0.514199
9780		0.514021
9790		0.513861
9800		0.513755
9810		0.513599
9820		0.513474
9830		0.513318
9840		0.513116
9850		0.512916
9860		0.512662
9870		0.512431
9880		0.512190
9890		0.512004
9900		0.511819
9910		0.511629
9920		0.511429
9930		0.511233
9940		0.511007
9950		0.510755
9960		0.510561
9970		0.510331
9980		0.510084
9990		0.509851
10000		0.509524
10010		0.509253
10020		0.508980
10030		0.508709
10040		0.508456
10050		0.508247
10060		0.508016
10070		0.507841
10080		0.507659
10090		0.507422
10100		0.507187
10110		0.506970
10120		0.506707
10130		0.506416
10140		0.506150
10150		0.505871
10160		0.505608
10170		0.505352
10180		0.505128
