k		corr_k
0		1.000000
10		0.998852
20		0.997395
30		0.995868
40		0.994353
50		0.992847
60		0.991367
70		0.989843
80		0.988384
90		0.986898
100		0.985458
110		0.984085
120		0.982708
130		0.981310
140		0.979910
150		0.978581
160		0.977289
170		0.975930
180		0.974710
190		0.973448
200		0.972178
210		0.970967
220		0.969762
230		0.968569
240		0.967364
250		0.966134
260		0.964965
270		0.963818
280		0.962659
290		0.961529
300		0.960377
310		0.959276
320		0.958183
330		0.957057
340		0.955950
350		0.954900
360		0.953869
370		0.952884
380		0.951850
390		0.950776
400		0.949800
410		0.948771
420		0.947752
430		0.946861
440		0.945838
450		0.944931
460		0.943977
470		0.943053
480		0.942218
490		0.941335
500		0.940482
510		0.939648
520		0.938786
530		0.937965
540		0.937175
550		0.936320
560		0.935545
570		0.934749
580		0.933971
590		0.933218
600		0.932377
610		0.931606
620		0.930857
630		0.930108
640		0.929325
650		0.928651
660		0.927932
670		0.927160
680		0.926466
690		0.925834
700		0.925154
710		0.924473
720		0.923883
730		0.923170
740		0.922483
750		0.921819
760		0.921184
770		0.920544
780		0.919828
790		0.919149
800		0.918481
810		0.917820
820		0.917252
830		0.916526
840		0.915966
850		0.915323
860		0.914654
870		0.914048
880		0.913415
890		0.912792
900		0.912235
910		0.911655
920		0.911059
930		0.910457
940		0.909810
950		0.909184
960		0.908654
970		0.908073
980		0.907505
990		0.906962
1000		0.906501
1010		0.905941
1020		0.905437
1030		0.904951
1040		0.904544
1050		0.903989
1060		0.903566
1070		0.903088
1080		0.902636
1090		0.902114
1100		0.901688
1110		0.901231
1120		0.900823
1130		0.900387
1140		0.899964
1150		0.899516
1160		0.899040
1170		0.898616
1180		0.898179
1190		0.897827
1200		0.897361
1210		0.896914
1220		0.896482
1230		0.896020
1240		0.895581
1250		0.895133
1260		0.894765
1270		0.894331
1280		0.893909
1290		0.893526
1300		0.893193
1310		0.892815
1320		0.892427
1330		0.892040
1340		0.891703
1350		0.891348
1360		0.890970
1370		0.890620
1380		0.890258
1390		0.889856
1400		0.889576
1410		0.889187
1420		0.888833
1430		0.888410
1440		0.888044
1450		0.887701
1460		0.887393
1470		0.887056
1480		0.886708
1490		0.886339
1500		0.885986
1510		0.885595
1520		0.885206
1530		0.884957
1540		0.884628
1550		0.884257
1560		0.883906
1570		0.883653
1580		0.883376
1590		0.883099
1600		0.882779
1610		0.882428
1620		0.882137
1630		0.881870
1640		0.881565
1650		0.881295
1660		0.880970
1670		0.880713
1680		0.880422
1690		0.880154
1700		0.879893
