k		corr_k
0		1.000000
10		0.997306
20		0.995229
30		0.993326
40		0.991419
50		0.989571
60		0.987725
70		0.985933
80		0.984153
90		0.982314
100		0.980518
110		0.978786
120		0.977065
130		0.975339
140		0.973593
150		0.971923
160		0.970300
170		0.968660
180		0.967003
190		0.965369
200		0.963711
210		0.962155
220		0.960575
230		0.958941
240		0.957364
250		0.955764
260		0.954243
270		0.952670
280		0.951139
290		0.949623
300		0.948151
310		0.946669
320		0.945233
330		0.943842
340		0.942349
350		0.940913
360		0.939519
370		0.938131
380		0.936729
390		0.935354
400		0.933975
410		0.932595
420		0.931212
430		0.929796
440		0.928369
450		0.927008
460		0.925663
470		0.924311
480		0.922961
490		0.921681
500		0.920385
510		0.919102
520		0.917802
530		0.916462
540		0.915192
550		0.913944
560		0.912672
570		0.911420
580		0.910214
590		0.908962
600		0.907692
610		0.906419
620		0.905195
630		0.903973
640		0.902719
650		0.901555
660		0.900388
670		0.899205
680		0.898006
690		0.896825
700		0.895658
710		0.894448
720		0.893289
730		0.892150
740		0.891032
750		0.889893
760		0.888748
770		0.887638
780		0.886526
790		0.885458
800		0.884323
810		0.883252
820		0.882194
830		0.881090
840		0.880015
850		0.879006
860		0.877984
870		0.876909
880		0.875873
890		0.874888
900		0.873823
910		0.872807
920		0.871791
930		0.870763
940		0.869749
950		0.868786
960		0.867842
970		0.866805
980		0.865836
990		0.864853
1000		0.863859
1010		0.862857
1020		0.861880
1030		0.860916
1040		0.859951
1050		0.859029
1060		0.858095
1070		0.857127
1080		0.856172
1090		0.855204
1100		0.854269
1110		0.853325
1120		0.852375
1130		0.851430
1140		0.850468
1150		0.849504
1160		0.848527
1170		0.847614
1180		0.846727
1190		0.845863
1200		0.844989
1210		0.844133
1220		0.843300
1230		0.842467
1240		0.841597
1250		0.840784
1260		0.840001
1270		0.839186
1280		0.838302
1290		0.837464
1300		0.836629
1310		0.835844
1320		0.835050
1330		0.834246
1340		0.833402
1350		0.832577
1360		0.831696
1370		0.830817
1380		0.829967
1390		0.829157
1400		0.828313
1410		0.827451
1420		0.826686
1430		0.825918
1440		0.825157
1450		0.824364
1460		0.823632
1470		0.822899
1480		0.822137
1490		0.821364
1500		0.820602
1510		0.819878
1520		0.819119
1530		0.818324
1540		0.817583
1550		0.816809
1560		0.816066
1570		0.815301
1580		0.814576
1590		0.813862
1600		0.813142
1610		0.812390
1620		0.811661
1630		0.810917
1640		0.810187
1650		0.809429
1660		0.808714
1670		0.807958
1680		0.807203
1690		0.806445
1700		0.805666
1710		0.804908
1720		0.804186
1730		0.803452
1740		0.802681
1750		0.801868
1760		0.801121
1770		0.800372
1780		0.799598
1790		0.798800
1800		0.797970
1810		0.797146
1820		0.796346
1830		0.795571
1840		0.794765
1850		0.793984
1860		0.793206
1870		0.792412
1880		0.791614
1890		0.790859
1900		0.790100
1910		0.789349
1920		0.788622
1930		0.787912
1940		0.787163
1950		0.786473
1960		0.785733
1970		0.785021
1980		0.784347
1990		0.783698
2000		0.783051
2010		0.782394
2020		0.781752
2030		0.781137
2040		0.780511
2050		0.779915
2060		0.779313
2070		0.778756
2080		0.778149
2090		0.777562
2100		0.776959
2110		0.776387
2120		0.775773
2130		0.775192
2140		0.774595
2150		0.774037
2160		0.773462
2170		0.772893
2180		0.772258
2190		0.771701
2200		0.771148
2210		0.770574
2220		0.769995
2230		0.769386
2240		0.768751
2250		0.768131
2260		0.767528
2270		0.766923
2280		0.766336
2290		0.765728
2300		0.765181
2310		0.764601
2320		0.763995
2330		0.763382
2340		0.762775
2350		0.762186
2360		0.761585
2370		0.761014
2380		0.760462
2390		0.759841
2400		0.759223
2410		0.758632
2420		0.758026
2430		0.757405
2440		0.756843
2450		0.756293
2460		0.755660
2470		0.755061
2480		0.754491
2490		0.753910
2500		0.753315
2510		0.752708
2520		0.752094
