k		corr_k
0		1.000000
10		0.999572
20		0.999493
30		0.999457
40		0.999427
50		0.999374
60		0.999306
70		0.999293
80		0.999287
90		0.999288
100		0.999277
110		0.999268
120		0.999217
130		0.999185
140		0.999151
150		0.999103
160		0.999057
170		0.999038
180		0.999042
190		0.998986
200		0.998934
210		0.998888
220		0.998927
230		0.998930
240		0.998846
250		0.998843
260		0.998840
270		0.998818
280		0.998752
290		0.998697
300		0.998669
310		0.998632
320		0.998631
330		0.998652
340		0.998667
350		0.998696
360		0.998654
370		0.998606
380		0.998608
390		0.998588
400		0.998539
410		0.998541
420		0.998493
430		0.998434
440		0.998359
450		0.998314
460		0.998267
470		0.998227
480		0.998159
490		0.998144
500		0.998181
510		0.998158
520		0.998147
530		0.998138
540		0.998093
550		0.998043
560		0.998023
570		0.998044
580		0.998064
590		0.998006
600		0.997940
610		0.997922
620		0.997932
630		0.997902
640		0.997829
650		0.997771
660		0.997781
670		0.997759
680		0.997731
690		0.997755
700		0.997732
710		0.997685
720		0.997692
730		0.997681
740		0.997692
750		0.997658
760		0.997615
770		0.997611
780		0.997605
790		0.997570
800		0.997475
810		0.997396
820		0.997380
830		0.997373
840		0.997336
850		0.997334
860		0.997319
870		0.997308
880		0.997314
890		0.997288
900		0.997258
910		0.997280
920		0.997290
930		0.997286
940		0.997243
950		0.997185
960		0.997137
970		0.997159
980		0.997141
990		0.997094
1000		0.997011
1010		0.996967
1020		0.996939
1030		0.996882
1040		0.996864
1050		0.996791
1060		0.996742
1070		0.996697
1080		0.996641
1090		0.996627
1100		0.996612
1110		0.996602
1120		0.996557
1130		0.996524
1140		0.996518
1150		0.996511
1160		0.996525
1170		0.996545
1180		0.996577
1190		0.996588
1200		0.996573
1210		0.996532
1220		0.996497
1230		0.996423
1240		0.996416
1250		0.996396
1260		0.996386
1270		0.996380
1280		0.996365
1290		0.996319
1300		0.996253
1310		0.996215
1320		0.996248
1330		0.996237
1340		0.996191
1350		0.996148
1360		0.996115
1370		0.996120
1380		0.996087
1390		0.996070
1400		0.996055
1410		0.995999
1420		0.995937
1430		0.995922
1440		0.995900
1450		0.995947
1460		0.995961
1470		0.995942
1480		0.995909
1490		0.995909
1500		0.995875
1510		0.995834
1520		0.995781
1530		0.995775
1540		0.995775
1550		0.995783
1560		0.995777
1570		0.995766
1580		0.995792
1590		0.995803
1600		0.995808
1610		0.995832
1620		0.995847
1630		0.995831
1640		0.995753
1650		0.995697
1660		0.995664
1670		0.995588
1680		0.995544
1690		0.995541
1700		0.995527
1710		0.995477
1720		0.995434
1730		0.995451
1740		0.995425
1750		0.995402
1760		0.995412
1770		0.995387
1780		0.995360
1790		0.995343
1800		0.995347
1810		0.995362
1820		0.995347
1830		0.995363
1840		0.995387
1850		0.995359
1860		0.995324
1870		0.995302
1880		0.995256
1890		0.995224
1900		0.995179
1910		0.995165
1920		0.995176
1930		0.995202
1940		0.995180
1950		0.995148
1960		0.995118
1970		0.995111
1980		0.995084
1990		0.994998
2000		0.994994
2010		0.994985
2020		0.994965
2030		0.994965
2040		0.994912
2050		0.994864
2060		0.994831
2070		0.994788
2080		0.994750
2090		0.994732
2100		0.994771
2110		0.994763
2120		0.994787
2130		0.994778
2140		0.994726
2150		0.994711
2160		0.994652
2170		0.994615
2180		0.994575
2190		0.994533
2200		0.994522
2210		0.994509
2220		0.994475
2230		0.994468
2240		0.994478
2250		0.994502
2260		0.994498
2270		0.994447
2280		0.994415
2290		0.994422
2300		0.994381
2310		0.994393
2320		0.994342
2330		0.994300
2340		0.994267
2350		0.994202
2360		0.994164
2370		0.994138
2380		0.994137
2390		0.994141
2400		0.994114
2410		0.994077
2420		0.994079
2430		0.994057
2440		0.994051
2450		0.994039
2460		0.993991
2470		0.993968
2480		0.993924
2490		0.993891
2500		0.993877
2510		0.993863
2520		0.993827
2530		0.993847
2540		0.993862
2550		0.993831
2560		0.993815
2570		0.993807
2580		0.993799
2590		0.993772
2600		0.993762
2610		0.993763
2620		0.993763
2630		0.993763
2640		0.993746
2650		0.993748
2660		0.993733
2670		0.993728
2680		0.993721
2690		0.993680
2700		0.993639
2710		0.993604
2720		0.993643
2730		0.993638
2740		0.993580
2750		0.993541
2760		0.993524
2770		0.993482
2780		0.993422
2790		0.993428
2800		0.993406
2810		0.993376
2820		0.993339
2830		0.993298
2840		0.993219
2850		0.993197
2860		0.993204
2870		0.993221
2880		0.993247
2890		0.993249
2900		0.993295
2910		0.993307
2920		0.993290
2930		0.993274
2940		0.993257
2950		0.993236
2960		0.993178
2970		0.993160
2980		0.993146
2990		0.993149
3000		0.993166
3010		0.993109
3020		0.993053
3030		0.993052
3040		0.993026
3050		0.993009
3060		0.993022
3070		0.993011
3080		0.992971
3090		0.992924
3100		0.992933
3110		0.992933
3120		0.992919
3130		0.992891
3140		0.992866
3150		0.992806
3160		0.992810
3170		0.992756
3180		0.992696
3190		0.992691
3200		0.992658
3210		0.992622
3220		0.992591
3230		0.992527
3240		0.992562
3250		0.992539
3260		0.992510
3270		0.992493
3280		0.992441
3290		0.992429
3300		0.992395
3310		0.992398
3320		0.992391
3330		0.992372
3340		0.992389
3350		0.992369
3360		0.992362
3370		0.992361
3380		0.992334
3390		0.992306
3400		0.992309
3410		0.992267
3420		0.992256
3430		0.992228
3440		0.992215
3450		0.992226
3460		0.992198
3470		0.992148
3480		0.992090
3490		0.992024
3500		0.991995
3510		0.992016
3520		0.991982
3530		0.991966
3540		0.991951
3550		0.991904
3560		0.991879
3570		0.991889
3580		0.991871
3590		0.991818
3600		0.991828
3610		0.991829
3620		0.991819
3630		0.991797
3640		0.991768
3650		0.991745
3660		0.991734
3670		0.991692
3680		0.991631
3690		0.991589
3700		0.991628
3710		0.991633
3720		0.991627
3730		0.991616
3740		0.991574
3750		0.991565
3760		0.991563
3770		0.991540
3780		0.991528
3790		0.991497
3800		0.991462
3810		0.991425
3820		0.991403
3830		0.991404
3840		0.991361
3850		0.991279
3860		0.991242
3870		0.991230
3880		0.991184
3890		0.991141
3900		0.991139
3910		0.991116
3920		0.991104
3930		0.991065
3940		0.991027
3950		0.990963
3960		0.990949
3970		0.990930
3980		0.990881
3990		0.990857
4000		0.990870
4010		0.990881
4020		0.990882
4030		0.990895
4040		0.990904
4050		0.990882
4060		0.990917
4070		0.990933
4080		0.990968
4090		0.990941
4100		0.990921
4110		0.990884
4120		0.990830
4130		0.990802
4140		0.990768
4150		0.990759
4160		0.990713
4170		0.990676
4180		0.990662
4190		0.990688
4200		0.990706
4210		0.990690
4220		0.990676
4230		0.990643
4240		0.990624
4250		0.990605
4260		0.990532
4270		0.990540
4280		0.990531
4290		0.990511
4300		0.990496
4310		0.990457
4320		0.990452
4330		0.990434
4340		0.990447
4350		0.990457
4360		0.990460
4370		0.990447
4380		0.990392
4390		0.990346
4400		0.990281
4410		0.990257
4420		0.990236
4430		0.990211
4440		0.990168
4450		0.990124
4460		0.990101
4470		0.990076
4480		0.990063
4490		0.990039
4500		0.990002
4510		0.989962
4520		0.989909
4530		0.989904
4540		0.989872
4550		0.989822
4560		0.989773
4570		0.989743
4580		0.989759
4590		0.989754
4600		0.989755
4610		0.989716
4620		0.989668
4630		0.989644
4640		0.989607
4650		0.989602
4660		0.989611
4670		0.989600
4680		0.989583
4690		0.989562
4700		0.989553
4710		0.989481
4720		0.989453
4730		0.989438
4740		0.989415
4750		0.989362
4760		0.989320
4770		0.989334
4780		0.989288
4790		0.989242
4800		0.989308
4810		0.989332
4820		0.989329
4830		0.989279
4840		0.989247
4850		0.989228
4860		0.989241
4870		0.989212
4880		0.989180
4890		0.989137
4900		0.989068
4910		0.989085
4920		0.989077
4930		0.989056
4940		0.989054
4950		0.989052
4960		0.989053
4970		0.989021
4980		0.988993
4990		0.989017
5000		0.988991
5010		0.989014
5020		0.989022
5030		0.989000
5040		0.989027
5050		0.989030
5060		0.989012
5070		0.988989
5080		0.988980
5090		0.988965
5100		0.988904
5110		0.988865
5120		0.988839
5130		0.988844
5140		0.988798
5150		0.988767
5160		0.988755
5170		0.988790
5180		0.988751
5190		0.988732
5200		0.988735
5210		0.988696
5220		0.988644
5230		0.988609
5240		0.988598
5250		0.988629
5260		0.988644
5270		0.988653
5280		0.988628
5290		0.988612
5300		0.988557
5310		0.988526
5320		0.988497
5330		0.988494
5340		0.988468
5350		0.988463
5360		0.988447
5370		0.988470
5380		0.988469
5390		0.988423
5400		0.988375
5410		0.988352
5420		0.988354
5430		0.988356
5440		0.988333
5450		0.988331
5460		0.988330
5470		0.988286
5480		0.988295
5490		0.988236
5500		0.988187
5510		0.988191
5520		0.988205
5530		0.988161
5540		0.988093
5550		0.988062
5560		0.988038
5570		0.988003
5580		0.988014
5590		0.987972
5600		0.987942
5610		0.987907
5620		0.987910
5630		0.987897
5640		0.987871
5650		0.987808
5660		0.987739
5670		0.987690
5680		0.987649
5690		0.987631
5700		0.987617
5710		0.987592
5720		0.987536
5730		0.987547
5740		0.987502
5750		0.987487
5760		0.987446
5770		0.987452
5780		0.987445
5790		0.987410
5800		0.987375
5810		0.987407
5820		0.987397
5830		0.987380
5840		0.987379
5850		0.987342
5860		0.987270
5870		0.987292
5880		0.987262
5890		0.987256
5900		0.987200
5910		0.987169
5920		0.987149
5930		0.987126
5940		0.987071
5950		0.987046
5960		0.987023
5970		0.987021
5980		0.986994
5990		0.987017
6000		0.987034
6010		0.987022
6020		0.987024
6030		0.987032
6040		0.987042
6050		0.987038
6060		0.987034
6070		0.987012
6080		0.987018
6090		0.986988
6100		0.986993
6110		0.987003
6120		0.986984
6130		0.986953
6140		0.986921
6150		0.986909
6160		0.986886
6170		0.986874
6180		0.986855
6190		0.986836
6200		0.986804
6210		0.986809
6220		0.986808
6230		0.986799
6240		0.986804
6250		0.986831
6260		0.986801
6270		0.986773
6280		0.986762
6290		0.986790
6300		0.986782
6310		0.986756
6320		0.986706
6330		0.986691
6340		0.986689
6350		0.986705
6360		0.986688
6370		0.986655
6380		0.986651
6390		0.986626
6400		0.986614
6410		0.986593
6420		0.986565
6430		0.986544
6440		0.986502
6450		0.986488
6460		0.986475
6470		0.986420
6480		0.986409
6490		0.986408
6500		0.986367
6510		0.986317
6520		0.986302
6530		0.986273
6540		0.986218
6550		0.986183
6560		0.986170
6570		0.986144
6580		0.986142
6590		0.986150
6600		0.986098
6610		0.986039
6620		0.986015
6630		0.985967
6640		0.985969
6650		0.985966
6660		0.985937
6670		0.985886
6680		0.985886
6690		0.985879
6700		0.985873
6710		0.985899
6720		0.985910
6730		0.985872
6740		0.985847
6750		0.985832
6760		0.985812
6770		0.985809
6780		0.985782
6790		0.985728
6800		0.985720
6810		0.985667
6820		0.985604
6830		0.985602
6840		0.985610
6850		0.985614
6860		0.985654
6870		0.985650
6880		0.985686
6890		0.985684
6900		0.985668
6910		0.985676
6920		0.985661
6930		0.985658
6940		0.985633
6950		0.985585
6960		0.985517
6970		0.985479
6980		0.985448
6990		0.985421
7000		0.985375
7010		0.985337
7020		0.985299
7030		0.985273
7040		0.985273
7050		0.985272
7060		0.985273
7070		0.985276
7080		0.985287
7090		0.985257
7100		0.985200
7110		0.985163
7120		0.985149
7130		0.985107
7140		0.985034
7150		0.984970
7160		0.984989
7170		0.984971
7180		0.984969
7190		0.984935
7200		0.984898
7210		0.984857
7220		0.984831
7230		0.984777
7240		0.984747
7250		0.984740
7260		0.984752
7270		0.984752
7280		0.984777
7290		0.984780
7300		0.984787
7310		0.984733
7320		0.984695
7330		0.984718
7340		0.984722
7350		0.984699
