k		corr_k
0		1.000000
10		0.996932
20		0.993599
30		0.990380
40		0.987171
50		0.983969
60		0.980854
70		0.977755
80		0.974700
90		0.971649
100		0.968768
110		0.965905
120		0.963019
130		0.960278
140		0.957618
150		0.955006
160		0.952431
170		0.949951
180		0.947517
190		0.945146
200		0.942836
210		0.940593
220		0.938333
230		0.936082
240		0.933933
250		0.931827
260		0.929695
270		0.927671
280		0.925752
290		0.923838
300		0.921982
310		0.920128
320		0.918324
330		0.916510
340		0.914746
350		0.912999
360		0.911304
370		0.909637
380		0.907973
390		0.906356
400		0.904751
410		0.903188
420		0.901649
430		0.900158
440		0.898733
450		0.897348
460		0.895938
470		0.894575
480		0.893259
490		0.891986
500		0.890698
510		0.889489
520		0.888352
530		0.887209
540		0.886132
550		0.885105
560		0.884109
570		0.883074
580		0.881988
590		0.880919
600		0.879883
610		0.878906
620		0.877968
630		0.877024
640		0.876052
650		0.875100
660		0.874187
670		0.873300
680		0.872439
690		0.871580
700		0.870724
710		0.869936
720		0.869131
730		0.868371
740		0.867636
750		0.866900
760		0.866201
770		0.865524
780		0.864874
790		0.864189
800		0.863543
810		0.862888
820		0.862226
830		0.861597
840		0.860967
850		0.860311
860		0.859596
870		0.858968
880		0.858322
890		0.857670
900		0.857007
910		0.856323
920		0.855690
930		0.855003
940		0.854366
950		0.853709
960		0.853023
970		0.852375
980		0.851732
990		0.851137
1000		0.850545
1010		0.849971
1020		0.849385
1030		0.848830
1040		0.848299
1050		0.847763
1060		0.847252
1070		0.846810
1080		0.846320
1090		0.845886
1100		0.845382
1110		0.844910
1120		0.844472
1130		0.844050
1140		0.843658
1150		0.843238
1160		0.842836
1170		0.842462
1180		0.842167
1190		0.841871
1200		0.841587
1210		0.841285
1220		0.840986
1230		0.840755
1240		0.840508
1250		0.840296
1260		0.840069
1270		0.839897
1280		0.839748
1290		0.839648
1300		0.839529
1310		0.839471
1320		0.839408
1330		0.839373
1340		0.839341
1350		0.839312
1360		0.839201
1370		0.839087
1380		0.839001
1390		0.838904
1400		0.838793
1410		0.838682
1420		0.838535
1430		0.838399
1440		0.838278
1450		0.838144
1460		0.838038
1470		0.837928
1480		0.837766
1490		0.837699
1500		0.837649
1510		0.837638
1520		0.837529
1530		0.837498
1540		0.837472
1550		0.837435
1560		0.837367
1570		0.837351
1580		0.837336
1590		0.837328
1600		0.837285
1610		0.837222
1620		0.837150
1630		0.837086
1640		0.836963
1650		0.836789
1660		0.836661
1670		0.836491
1680		0.836330
1690		0.836190
1700		0.836037
1710		0.835887
1720		0.835749
1730		0.835512
1740		0.835322
1750		0.835121
1760		0.834992
1770		0.834836
1780		0.834735
1790		0.834614
1800		0.834496
1810		0.834420
1820		0.834369
1830		0.834294
1840		0.834203
1850		0.834165
1860		0.834072
1870		0.833975
1880		0.833925
1890		0.833869
1900		0.833787
1910		0.833716
1920		0.833624
1930		0.833504
1940		0.833388
1950		0.833294
1960		0.833174
1970		0.833044
1980		0.832923
1990		0.832787
2000		0.832644
2010		0.832491
2020		0.832364
2030		0.832228
2040		0.832135
2050		0.832045
2060		0.831946
2070		0.831848
2080		0.831760
2090		0.831681
2100		0.831668
2110		0.831643
2120		0.831650
2130		0.831636
2140		0.831601
2150		0.831555
2160		0.831495
2170		0.831434
2180		0.831383
2190		0.831330
2200		0.831226
2210		0.831168
2220		0.831079
2230		0.831026
2240		0.830965
2250		0.830967
2260		0.830892
2270		0.830821
2280		0.830727
2290		0.830608
2300		0.830485
2310		0.830371
2320		0.830219
2330		0.830047
2340		0.829919
2350		0.829742
2360		0.829599
2370		0.829437
2380		0.829281
2390		0.829133
2400		0.828974
2410		0.828810
2420		0.828666
2430		0.828525
2440		0.828355
2450		0.828171
2460		0.828018
2470		0.827811
2480		0.827589
2490		0.827382
2500		0.827116
2510		0.826825
2520		0.826589
2530		0.826328
2540		0.826044
2550		0.825801
2560		0.825537
2570		0.825283
2580		0.825030
2590		0.824805
2600		0.824519
2610		0.824261
2620		0.824025
