k		corr_k
0		1.000000
10		0.988878
20		0.977505
30		0.966283
40		0.955389
50		0.944682
60		0.934063
70		0.923638
80		0.913563
90		0.903664
100		0.893983
110		0.884496
120		0.875112
130		0.865954
140		0.856983
150		0.848125
160		0.839431
170		0.830888
180		0.822522
190		0.814424
200		0.806422
210		0.798406
220		0.790589
230		0.782862
240		0.775379
250		0.767995
260		0.760735
270		0.753595
280		0.746505
290		0.739433
300		0.732343
310		0.725351
320		0.718371
330		0.711441
340		0.704633
350		0.697850
360		0.691058
370		0.684355
380		0.677697
390		0.671175
400		0.664749
410		0.658387
420		0.652146
430		0.645920
440		0.639857
450		0.633876
460		0.627988
470		0.622213
480		0.616495
490		0.610802
500		0.605127
510		0.599579
520		0.594250
530		0.588987
540		0.583786
550		0.578599
560		0.573447
570		0.568458
580		0.563620
590		0.558748
600		0.553900
610		0.549082
620		0.544393
630		0.539861
640		0.535422
650		0.531028
660		0.526597
670		0.522145
680		0.517670
690		0.513172
700		0.508828
710		0.504684
720		0.500632
730		0.496564
740		0.492489
750		0.488349
760		0.484197
770		0.479931
780		0.475665
790		0.471423
800		0.467251
810		0.463138
820		0.459103
830		0.455119
840		0.451254
850		0.447485
860		0.443627
870		0.439780
880		0.435990
890		0.432217
900		0.428534
910		0.425069
920		0.421572
930		0.418122
940		0.414730
950		0.411385
960		0.408084
970		0.404845
980		0.401767
990		0.398723
1000		0.395793
1010		0.392930
1020		0.390148
1030		0.387302
1040		0.384506
1050		0.381641
1060		0.378698
1070		0.375641
1080		0.372576
1090		0.369594
1100		0.366690
1110		0.363803
1120		0.360982
1130		0.358304
1140		0.355750
1150		0.353275
1160		0.350834
1170		0.348382
1180		0.345956
1190		0.343505
1200		0.341105
1210		0.338804
1220		0.336554
1230		0.334403
1240		0.332297
1250		0.330158
1260		0.328035
1270		0.326049
1280		0.324145
1290		0.322270
1300		0.320529
1310		0.318815
1320		0.317198
1330		0.315509
1340		0.313838
1350		0.312200
1360		0.310479
1370		0.308722
1380		0.307080
1390		0.305558
1400		0.304054
1410		0.302514
1420		0.300985
1430		0.299462
1440		0.297906
1450		0.296368
1460		0.294827
1470		0.293277
1480		0.291655
1490		0.290079
1500		0.288560
1510		0.287118
1520		0.285629
1530		0.284137
1540		0.282691
1550		0.281214
1560		0.279707
1570		0.278076
1580		0.276505
1590		0.275052
1600		0.273609
1610		0.272096
1620		0.270641
1630		0.269209
1640		0.267803
1650		0.266363
1660		0.264868
1670		0.263410
1680		0.261949
1690		0.260534
1700		0.259164
1710		0.257748
1720		0.256277
1730		0.254761
1740		0.253183
1750		0.251577
1760		0.249994
1770		0.248411
1780		0.246723
1790		0.244977
1800		0.243300
1810		0.241642
1820		0.239984
1830		0.238239
1840		0.236559
1850		0.234930
