k		corr_k
0		1.000000
10		0.972598
20		0.945485
30		0.919307
40		0.893898
50		0.869351
60		0.845439
70		0.822048
80		0.799209
90		0.776972
100		0.755121
110		0.733913
120		0.713400
130		0.693742
140		0.674517
150		0.655866
160		0.637694
170		0.619998
180		0.602669
190		0.585832
200		0.569514
210		0.553762
220		0.538654
230		0.523722
240		0.509056
250		0.494848
260		0.481114
270		0.468032
280		0.455252
290		0.442788
300		0.430783
310		0.419095
320		0.407857
330		0.397253
340		0.386962
350		0.376857
360		0.367046
370		0.357253
380		0.347980
390		0.338657
400		0.329532
410		0.320374
420		0.311435
430		0.302912
440		0.294596
450		0.286519
460		0.278569
470		0.270857
480		0.263479
490		0.256243
500		0.249253
510		0.242662
520		0.236331
530		0.230286
540		0.224405
550		0.218563
560		0.212959
570		0.207398
580		0.201967
590		0.196601
600		0.191438
610		0.186482
620		0.181621
630		0.176893
640		0.172529
650		0.168479
660		0.164452
670		0.160437
680		0.156506
690		0.152631
700		0.148882
710		0.145242
720		0.141612
730		0.137938
740		0.134574
750		0.131449
760		0.128299
770		0.125181
780		0.122025
790		0.118791
800		0.115473
810		0.112116
820		0.109043
830		0.106151
840		0.103288
850		0.100389
860		0.097628
870		0.095220
880		0.092851
890		0.090458
900		0.088152
910		0.085888
920		0.083763
930		0.081570
940		0.079294
950		0.077083
960		0.074776
970		0.072410
980		0.070000
990		0.067498
1000		0.064896
1010		0.062498
1020		0.060375
1030		0.058384
1040		0.056300
1050		0.054197
1060		0.052226
1070		0.050320
1080		0.048307
1090		0.046390
1100		0.044695
1110		0.043081
1120		0.041478
1130		0.040141
1140		0.038661
1150		0.037504
1160		0.036613
1170		0.035682
1180		0.034521
1190		0.033522
1200		0.032601
1210		0.031591
1220		0.030606
1230		0.029529
1240		0.028370
1250		0.027215
1260		0.026102
1270		0.025042
1280		0.024109
1290		0.023271
1300		0.022295
1310		0.021020
1320		0.019707
1330		0.018224
1340		0.017180
1350		0.016453
1360		0.015991
1370		0.015630
1380		0.015366
1390		0.015144
1400		0.014933
1410		0.014674
1420		0.014348
1430		0.014073
1440		0.013759
1450		0.013327
1460		0.012785
1470		0.012410
1480		0.012326
1490		0.012484
1500		0.012718
1510		0.012935
1520		0.013202
1530		0.013457
1540		0.013559
1550		0.013537
1560		0.013443
1570		0.013135
1580		0.012642
1590		0.012129
1600		0.011603
1610		0.011103
1620		0.010295
1630		0.009261
1640		0.008073
1650		0.006938
1660		0.005771
1670		0.004480
1680		0.003477
1690		0.002511
1700		0.001660
1710		0.001056
1720		0.000638
1730		0.000417
1740		0.000099
1750		-0.000384
1760		-0.001013
1770		-0.001525
1780		-0.001941
1790		-0.002360
1800		-0.002707
1810		-0.003095
1820		-0.003472
1830		-0.003873
1840		-0.004431
1850		-0.004865
1860		-0.005452
1870		-0.006216
1880		-0.006901
1890		-0.007486
1900		-0.007887
1910		-0.008504
1920		-0.009195
1930		-0.010107
1940		-0.011063
1950		-0.011921
1960		-0.012687
1970		-0.013780
1980		-0.015036
1990		-0.016207
2000		-0.017105
2010		-0.017915
2020		-0.018596
2030		-0.019019
2040		-0.019272
2050		-0.019244
2060		-0.019057
2070		-0.018709
2080		-0.018219
2090		-0.017918
2100		-0.018008
2110		-0.018299
2120		-0.018489
2130		-0.018740
2140		-0.018831
2150		-0.018803
