k		corr_k
0		1.000000
10		0.994705
20		0.988711
30		0.982598
40		0.976537
50		0.970494
60		0.964524
70		0.958496
80		0.952689
90		0.946920
100		0.941221
110		0.935581
120		0.930038
130		0.924459
140		0.918960
150		0.913479
160		0.908074
170		0.902784
180		0.897559
190		0.892422
200		0.887326
210		0.882233
220		0.877241
230		0.872237
240		0.867388
250		0.862631
260		0.857807
270		0.853115
280		0.848490
290		0.843927
300		0.839425
310		0.834934
320		0.830524
330		0.826142
340		0.821813
350		0.817542
360		0.813334
370		0.809186
380		0.805134
390		0.801144
400		0.797209
410		0.793271
420		0.789371
430		0.785508
440		0.781662
450		0.777915
460		0.774179
470		0.770429
480		0.766664
490		0.762997
500		0.759247
510		0.755580
520		0.751911
530		0.748252
540		0.744664
550		0.741163
560		0.737674
570		0.734264
580		0.730877
590		0.727507
600		0.724211
610		0.720860
620		0.717576
630		0.714282
640		0.710991
650		0.707716
660		0.704484
670		0.701288
680		0.698160
690		0.695046
700		0.691906
710		0.688873
720		0.685759
730		0.682672
740		0.679719
750		0.676794
760		0.673909
770		0.671037
780		0.668233
790		0.665429
800		0.662639
810		0.659841
820		0.657127
830		0.654430
840		0.651731
850		0.649069
860		0.646381
870		0.643695
880		0.641017
890		0.638359
900		0.635696
910		0.633136
920		0.630559
930		0.628076
940		0.625605
950		0.623180
960		0.620766
970		0.618347
980		0.615896
990		0.613446
1000		0.610957
1010		0.608529
1020		0.606172
1030		0.603810
1040		0.601421
1050		0.599074
1060		0.596703
1070		0.594382
1080		0.592154
1090		0.589902
1100		0.587626
1110		0.585370
1120		0.583165
1130		0.580928
1140		0.578715
1150		0.576553
1160		0.574399
1170		0.572179
1180		0.570015
1190		0.567847
1200		0.565642
1210		0.563437
1220		0.561251
1230		0.559083
1240		0.557013
1250		0.554918
1260		0.552899
1270		0.550899
1280		0.548861
1290		0.546820
1300		0.544766
1310		0.542740
1320		0.540667
1330		0.538547
1340		0.536397
1350		0.534202
1360		0.531994
1370		0.529792
1380		0.527630
1390		0.525532
1400		0.523494
1410		0.521468
1420		0.519480
1430		0.517514
1440		0.515482
1450		0.513396
1460		0.511185
1470		0.508990
1480		0.506875
1490		0.504799
1500		0.502708
1510		0.500690
1520		0.498590
1530		0.496494
1540		0.494417
1550		0.492350
1560		0.490295
1570		0.488236
1580		0.486140
1590		0.484064
1600		0.481977
1610		0.479971
1620		0.478040
1630		0.476162
1640		0.474338
1650		0.472580
1660		0.470826
1670		0.468998
1680		0.467161
1690		0.465347
1700		0.463581
1710		0.461822
1720		0.460048
1730		0.458315
1740		0.456568
1750		0.454812
1760		0.453053
1770		0.451323
1780		0.449605
1790		0.447876
1800		0.446191
1810		0.444519
1820		0.442879
1830		0.441323
1840		0.439789
1850		0.438273
1860		0.436812
1870		0.435423
1880		0.434020
1890		0.432572
1900		0.431138
1910		0.429706
1920		0.428312
1930		0.426872
1940		0.425392
1950		0.423921
1960		0.422480
1970		0.421013
1980		0.419607
1990		0.418215
2000		0.416780
2010		0.415373
2020		0.413955
2030		0.412570
2040		0.411237
2050		0.409936
2060		0.408617
2070		0.407307
2080		0.406044
2090		0.404783
2100		0.403543
2110		0.402353
2120		0.401229
2130		0.400121
2140		0.399039
2150		0.397923
2160		0.396801
2170		0.395677
2180		0.394548
2190		0.393329
2200		0.392095
2210		0.390791
2220		0.389508
2230		0.388225
2240		0.386998
2250		0.385746
2260		0.384458
2270		0.383195
2280		0.381955
2290		0.380662
2300		0.379410
2310		0.378221
2320		0.377111
2330		0.376025
2340		0.374966
2350		0.373875
2360		0.372864
2370		0.371801
2380		0.370728
2390		0.369686
2400		0.368628
2410		0.367505
2420		0.366318
2430		0.365131
2440		0.363946
2450		0.362748
2460		0.361584
2470		0.360366
2480		0.359143
2490		0.357912
2500		0.356640
2510		0.355419
2520		0.354233
2530		0.353092
2540		0.351956
2550		0.350830
2560		0.349746
2570		0.348661
2580		0.347559
2590		0.346449
2600		0.345365
2610		0.344304
2620		0.343192
2630		0.342084
2640		0.340971
2650		0.339826
2660		0.338737
2670		0.337651
2680		0.336531
2690		0.335399
2700		0.334324
2710		0.333242
2720		0.332247
2730		0.331206
2740		0.330199
2750		0.329140
2760		0.328078
2770		0.327024
2780		0.325986
2790		0.324958
2800		0.323932
2810		0.322891
2820		0.321855
2830		0.320866
2840		0.319837
2850		0.318809
2860		0.317834
2870		0.316852
2880		0.315887
2890		0.314940
2900		0.314003
2910		0.313136
2920		0.312280
2930		0.311429
2940		0.310584
2950		0.309725
2960		0.308842
2970		0.307955
2980		0.307062
2990		0.306156
3000		0.305245
3010		0.304336
3020		0.303410
3030		0.302485
3040		0.301591
3050		0.300726
3060		0.299886
3070		0.299047
3080		0.298224
3090		0.297365
3100		0.296541
3110		0.295773
3120		0.295040
3130		0.294364
3140		0.293666
3150		0.292954
3160		0.292185
3170		0.291395
3180		0.290560
3190		0.289724
3200		0.288852
3210		0.287963
3220		0.287133
3230		0.286342
3240		0.285565
3250		0.284783
3260		0.283997
3270		0.283172
3280		0.282378
3290		0.281557
3300		0.280734
3310		0.279901
3320		0.279029
3330		0.278132
3340		0.277204
3350		0.276358
3360		0.275460
3370		0.274541
3380		0.273678
3390		0.272841
3400		0.271989
3410		0.271117
3420		0.270269
3430		0.269400
3440		0.268520
3450		0.267625
3460		0.266726
3470		0.265819
3480		0.264867
3490		0.263873
3500		0.262853
3510		0.261796
3520		0.260812
3530		0.259916
3540		0.259021
3550		0.258094
3560		0.257208
3570		0.256378
3580		0.255559
3590		0.254766
3600		0.253956
3610		0.253217
3620		0.252495
3630		0.251845
3640		0.251225
3650		0.250605
3660		0.249999
3670		0.249445
3680		0.248846
3690		0.248197
3700		0.247537
3710		0.246874
3720		0.246196
3730		0.245535
3740		0.244847
3750		0.244184
3760		0.243495
3770		0.242809
3780		0.242175
3790		0.241580
3800		0.240982
3810		0.240433
3820		0.239876
3830		0.239350
3840		0.238799
3850		0.238248
3860		0.237684
3870		0.237079
3880		0.236502
3890		0.235916
3900		0.235380
3910		0.234869
3920		0.234426
3930		0.234013
3940		0.233597
3950		0.233116
3960		0.232676
3970		0.232212
3980		0.231759
3990		0.231308
4000		0.230860
4010		0.230428
4020		0.229946
4030		0.229485
4040		0.229024
4050		0.228489
4060		0.227961
4070		0.227415
4080		0.226868
4090		0.226330
4100		0.225844
4110		0.225413
4120		0.224969
4130		0.224444
4140		0.223822
