k		corr_k
0		1.000000
10		0.999740
20		0.999662
30		0.999624
40		0.999581
50		0.999540
60		0.999511
70		0.999456
80		0.999450
90		0.999443
100		0.999398
110		0.999383
120		0.999408
130		0.999402
140		0.999323
150		0.999310
160		0.999261
170		0.999167
180		0.999133
190		0.999118
200		0.999065
210		0.999064
220		0.999046
230		0.999020
240		0.999026
250		0.999032
260		0.998974
270		0.998885
280		0.998821
290		0.998835
300		0.998808
310		0.998760
320		0.998695
330		0.998695
340		0.998676
350		0.998690
360		0.998711
370		0.998698
380		0.998694
390		0.998654
400		0.998636
410		0.998598
420		0.998531
430		0.998475
440		0.998450
450		0.998473
460		0.998460
470		0.998470
480		0.998409
490		0.998330
500		0.998267
510		0.998262
520		0.998247
530		0.998250
540		0.998258
550		0.998226
560		0.998209
570		0.998189
580		0.998183
590		0.998198
600		0.998167
610		0.998142
620		0.998114
630		0.998081
640		0.998049
650		0.998021
660		0.998028
670		0.997991
680		0.997993
690		0.997949
700		0.997917
710		0.997898
720		0.997897
730		0.997858
740		0.997811
750		0.997783
760		0.997798
770		0.997772
780		0.997760
790		0.997743
800		0.997708
810		0.997687
820		0.997672
830		0.997629
840		0.997607
850		0.997589
860		0.997537
870		0.997496
880		0.997491
890		0.997495
900		0.997484
910		0.997439
920		0.997476
930		0.997455
940		0.997463
950		0.997434
960		0.997451
970		0.997440
980		0.997422
990		0.997403
1000		0.997382
1010		0.997333
1020		0.997289
1030		0.997245
1040		0.997194
1050		0.997177
1060		0.997143
1070		0.997129
1080		0.997117
1090		0.997085
1100		0.997043
1110		0.997053
1120		0.997074
1130		0.997053
1140		0.997002
1150		0.996996
1160		0.996973
1170		0.996957
1180		0.996980
1190		0.996964
1200		0.996927
1210		0.996875
1220		0.996805
1230		0.996827
1240		0.996886
1250		0.996887
1260		0.996855
1270		0.996802
1280		0.996732
1290		0.996733
1300		0.996729
1310		0.996707
1320		0.996705
1330		0.996717
1340		0.996693
1350		0.996710
1360		0.996709
1370		0.996709
1380		0.996671
1390		0.996634
1400		0.996620
1410		0.996592
1420		0.996585
1430		0.996545
1440		0.996546
1450		0.996504
1460		0.996467
1470		0.996456
1480		0.996437
1490		0.996396
1500		0.996366
1510		0.996311
1520		0.996261
1530		0.996215
1540		0.996251
1550		0.996279
1560		0.996288
1570		0.996268
1580		0.996233
1590		0.996230
1600		0.996228
1610		0.996233
1620		0.996221
1630		0.996224
1640		0.996223
1650		0.996209
1660		0.996163
1670		0.996164
1680		0.996140
1690		0.996125
1700		0.996086
1710		0.996055
1720		0.996016
1730		0.995982
1740		0.995965
1750		0.995933
1760		0.995946
1770		0.995948
1780		0.995988
1790		0.995982
1800		0.995962
1810		0.995908
1820		0.995853
1830		0.995851
1840		0.995852
1850		0.995848
1860		0.995832
1870		0.995798
1880		0.995724
1890		0.995685
1900		0.995645
1910		0.995624
1920		0.995644
1930		0.995606
1940		0.995538
1950		0.995537
1960		0.995583
1970		0.995592
1980		0.995586
1990		0.995541
2000		0.995520
2010		0.995488
2020		0.995446
2030		0.995461
2040		0.995437
2050		0.995399
2060		0.995384
2070		0.995358
2080		0.995358
2090		0.995355
2100		0.995341
2110		0.995341
2120		0.995378
2130		0.995364
2140		0.995314
2150		0.995293
2160		0.995232
2170		0.995216
2180		0.995178
2190		0.995132
2200		0.995157
2210		0.995177
2220		0.995188
2230		0.995169
2240		0.995155
2250		0.995165
2260		0.995134
2270		0.995094
2280		0.995092
2290		0.995040
2300		0.995030
2310		0.995033
2320		0.995025
2330		0.995026
2340		0.995022
2350		0.995048
2360		0.995034
2370		0.994993
