k		corr_k
85700		0.017964
85800		0.020879
85900		0.024191
86000		0.026464
86100		0.029485
86200		0.031453
86300		0.030736
86400		0.030126
86500		0.030307
86600		0.028721
86700		0.025991
86800		0.022578
86900		0.017601
87000		0.013917
87100		0.013125
87200		0.011029
87300		0.009919
87400		0.009343
87500		0.008395
87600		0.007804
87700		0.007907
87800		0.008294
87900		0.007838
88000		0.010360
88100		0.015344
88200		0.020895
88300		0.023861
88400		0.024845
88500		0.026265
88600		0.027084
88700		0.028719
88800		0.029079
88900		0.030120
89000		0.029838
89100		0.030974
89200		0.033858
89300		0.034102
89400		0.033640
89500		0.034502
89600		0.034681
89700		0.034296
89800		0.031377
89900		0.026200
90000		0.023142
90100		0.019048
90200		0.014809
90300		0.010424
90400		0.007160
90500		0.003441
90600		0.002960
90700		0.001025
90800		-0.001606
90900		-0.004598
91000		-0.008551
91100		-0.012195
91200		-0.014704
91300		-0.019720
91400		-0.026922
91500		-0.033076
91600		-0.037383
91700		-0.041039
91800		-0.045527
91900		-0.049865
92000		-0.053784
92100		-0.055826
92200		-0.059016
92300		-0.060446
92400		-0.060993
92500		-0.061973
92600		-0.064528
92700		-0.063570
92800		-0.061342
92900		-0.060563
93000		-0.057926
93100		-0.054536
93200		-0.048343
93300		-0.042267
93400		-0.036182
93500		-0.032103
93600		-0.027676
93700		-0.023398
93800		-0.018169
93900		-0.012812
94000		-0.012510
94100		-0.013100
94200		-0.011846
94300		-0.010552
94400		-0.008982
94500		-0.008961
94600		-0.008371
94700		-0.006982
94800		-0.009040
94900		-0.012162
95000		-0.018522
95100		-0.024510
95200		-0.028875
95300		-0.028967
95400		-0.027952
95500		-0.025514
95600		-0.021356
95700		-0.018269
95800		-0.014590
95900		-0.010266
96000		-0.006416
96100		-0.004991
96200		-0.005238
96300		-0.006629
96400		-0.006003
96500		-0.004043
96600		-0.001654
96700		-0.000184
96800		0.002471
96900		0.004240
97000		0.002836
97100		0.002929
97200		0.000651
97300		-0.003031
97400		-0.006888
97500		-0.012890
97600		-0.014345
97700		-0.014988
97800		-0.014803
97900		-0.014027
98000		-0.011570
98100		-0.009208
98200		-0.009029
98300		-0.009854
98400		-0.011831
98500		-0.011620
98600		-0.012453
98700		-0.012044
98800		-0.012719
98900		-0.012281
99000		-0.013508
99100		-0.013550
99200		-0.012666
99300		-0.010099
99400		-0.009051
99500		-0.007233
99600		-0.004008
99700		-0.000511
99800		0.003169
99900		0.005764
